item_identifier,model_num,retail_price,product_title,supplier
11014,,,heritage walnut veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal,da-lite
11015,81209r,16.99,hello kitty red light up message board,hello kitty
11016,,29.87,hello kitty 50009 2gb mp3 player and faceplates,hello kitty
11017,31009,39.58,hello kitty 31009 digital video recorder,hello kitty
11018,,328.1,heavy-duty ata case with recessed hardware in black 17 x 22 x 10.25 wheel option no wheels,platt
11019,,226.99,heavy-duty ata case with recessed hardware in black 14.5 x 20.5 x 10.5 wheel option no wheels,platt
11020,,38.5,new heatshift ln14b small lapsaver neo pad blueberry computer-equipment,heatshift
11021,,24.95,8 function lanc remote control for sony hdr-cx520v hdr-xr500v hdr-cx100 hdr-cx500v hdr-xr200v hdr-xr100 dvd108 hc28 sr300 rm-1bp rm1bp free lens cleaning kit,butterfly
11022,1128,103.99,hauppauge 1128 wintv-hvr-1850 internal hybrid tv tuner video recorder,hauppauge
11023,hale90-750-m,139.99,nzxt hale90 80 plus gold 750 watt power supply with modular cable hale90-750-m white,nzxt
11024,,6.98,hakuba usa inc 62mm lens cap for camera lens,hakuba
11025,pathfinder,12.5,koss pathfindrw lightweight earbud stereophone with in-line volume control - white,koss
11026,ptheatre,34.99,haier pocket theatre 2-inch mp3 player with video-ptheatre black,haier
11027,gym1100fkna,129.47,gyration wireless air mouse go plus with full sized wireless keyboard gym1100fkna,smk
11028,0g00203,222.08,g-technology g-drive q 2tb external hard drive w esata usb 2.0 firewire 400 firewire 800 interfaces 0g00203,g-technology
11029,,39.99,gsi super quality wireless portable indoor ir motion detector high output alarm siren chime with led light - swivel-head sensor entry delay timer - remote control with panic button - anti intruder security device,gsi
11030,21125,56.63,kodak 52x gold preservation write-once cd-r 25 pack,lexar
11031,gc17104,24.02,griffin windowseat aux windshield dashboard mount for iphone and smartphone,griffin technology
11032,gc16040,,griffin technology stylus for ipad ipod touch iphone and other touchscreens,griffin technology
11033,gb01761,13.15,griffin technology studio stand for ipad - black,griffin technology
11034,gc23091,19.92,griffin technology powerjolt plus 2 amp power charger for ipad iphone and ipod black,griffin technology
11035,1687060,91.26,kodak easyshare c195 digital camera blue,kodak
11036,gb01775,11.87,griffin technology motif for iphone 4 - diamonds smoke,griffin technology
11037,gc22054,16.2,window mount smartphones,griffin technology
11038,gc17055,6.99,griffin technology gc17055 auxiliary audio cable - coiled 2010 packaging,griffin technology
11039,gb01759,13.91,airstrap for ipad - black,griffin technology
11040,gb01945,3.99,griffin technology elan form graphite for ipod touch 4g ice,griffin technology
11041,3011-auxcbl,6.95,griffin technology auxiliary stereo audio cable 6 feet,griffin technology
11042,8160-icreflct,18.23,griffin reflective case for 80 120 160 gb ipod classic 6g silver,griffin technology
11043,8168-itreflct,11.95,griffin reflect case for ipod touch 1g chrome,griffin technology
11044,7263-pblkun2b,10.99,griffin powerblock dual universal charger for mp3 players and usb devices black,griffin technology
11045,9772-pwrblkw,9.99,griffin powerblock ac wall charger for ipod iphone 1g and other usb devices white,griffin technology
11046,,60.07,ko-200 video cable - 200 ft - white,mace
11047,8303-itepmk,4.99,griffin elan passport case for ipod touch 2g 3g black with metal accents,griffin technology
11048,na02046,8.99,griffin na02046 dflex protection system for ipod touch 4 front only,griffin technology
11049,8169-itelnfmb,4.44,griffin elan form hard-shell leather case for ipod touch 1g black,griffin technology
11050,gc17106,25.63,griffin direct deck with in line remote,griffin technology
11051,air4grugcas,21.04,griffin air4grugcas military duty case and belt clip for iphone 4 - 1 pack - retail packaging - black,griffin technology
11052,ktd-dm8400c6 / 1g,15.74,kingston technology 1 gb ddr2 cl6 dimm memory 2 800 mhz pc2 6400 240-pin sdram single not a kit ktd-dm8400c6 1g,kingston
11053,1093-curv2,38.99,griffin 1093-curv2 elevator computer laptop stand,griffin technology
11054,rt-spit2g01,11.95,green onions supply glossy screen protector for ipod touch 2g,green
11055,23ae,3.26,gold peak - 23a alkaline batteries - 5 pack,alkaline
11056,kth-xw667 / 8g,220.74,kingston 8 gb ddr2 sdram memory module 8 gb 2 x 4 gb 667mhz ddr2 sdram kth-xw667 8g,kingston
11057,gv-r645oc-1gi,49.0,gigabyte ati radeon hd6450 1 gb ddr3 vga dvi hdmi low profile pci-express video card gv-r645oc-1gi,gigabyte
11058,gv-r435oc-512i,,gigabyte ati radeon hd 4350 oc edition 512 mb gddr2 pci-express 2.0 low-profile graphics card gv-r435oc-512i,gigabyte
11059,gv-n570so-13i,364.99,gigabyte nvidia geforce gtx570 1280 mb ddr5 2dvi mini hdmi pci-express video card gv-n570so-13i,gigabyte
11060,gv-n84stc-512i,,gigabyte geforce 8400gs 512mb ddr3 128b pcie2 dvi hdmi vga rtl video card gv-n84stc-512i,gigabyte
11061,ge 54161hep,29.23,ge toggle switch single pole white,general electric
11062,tl26165,4.99,ge phone line cord tl26165,general electric
11063,ktm5780/4g,101.74,kingston 4 gb ddr2 sdram memory module 4 gb 333mhz ddr2667 pc25300 ddr2 sdram 240pin dimm ktm5780 4g,kingston
11064,,163.69,genuine new xerox 106r01370 standard yield black toner cartridge,xerox
11065,,58.95,genuine hp 61xl black and 61xl color combo in retail box,hp
11066,,,geographics 39452 - parchment paper certificates 8-1 2 x 11 optima green border 25 pack,geographics
11067,xscroll g5 usb,8.97,genius optical mouse xscroll g5 usb,genius
11068,31030041101,22.76,genius micro traveler 900ls most mobile and super mini size laser notebook mouse,genius
11069,kb-06xe ps2,9.99,genius kb-06xe ps 2 slender desktop keyboard,genius
11070,32100152101,75.99,genius colorpage-sf600 sheet fed scanner,jvc
11071,,1.57,apple ipod nano 5th generation with camera transparent clear snap on crystal plastic hard cover case,minisuit
11072,1583941,5.99,gecko profile for ipad 1 - clear,gecko gear
11073,gg600023,7.99,gecko gear australia gecko swag for ipad black,gecko gear
11074,mp3750mac,29.6,gear head 2.4 ghz wireless touch nano mouse for mac mp3750mac,gear head
11075,mp1600ru,9.45,gear head optical usb retractable mobile mouse - black silver mp1600ru,gear head
11076,om3700up,9.05,gear head 3 button lighted optical mouse om3700up,gear head
11077,kb5500w,27.24,wireless keyboard mouse 2.4 ghz,gear head
11078,cfs4200blk-cp4,13.79,gear head dual-cool notebook cooling stand - silver with black accents cfs4200blk-cp4,gear head
11079,1758581,81.72,gbc shredmaster style plus cross-cut shredder white and black 1758581,gbc
11080,010-10203-00,28.0,garmin vehicle dc power adapter for etrex and geko 010-10203-00,garmin
11081,010-00762-01,666.99,garmin gpsmap 541s 5-inch waterproof marine gps and chartplotter with sounder,garmin
11082,k67700us,14.99,kensington partition cable anchor computer lock k67700us,kensington
11083,010-00633-00,166.88,garmin etrex summit hc handheld gps receiver,garmin
11084,010-00631-10,81.61,garmin etrex h handheld gps navigator,garmin
11085,010-11380-00,88.82,garmin ecoroute hd vehicle diagnostics communicator,garmin
11086,k64625ww,71.96,kensington k64625ww laptop locking station for 13.3-inch to 17-inch notebooks or laptops,kensington
11087,010-00270-03,274.08,garmin rino 130 5-mile 22-channel frs gmrs two-way radio,garmin
11088,instax mini twin pack,18.36,fujifilm instax mini twin pack instant film,fuji
11089,t200,139.0,fujifilm finepix t200 14 mp digital camera with 10x optical zoom gunmetal,fuji
11090,f80exr,177.0,fujifilm finepix f80exr 12 mp super ccd exr digital camera with 10x wide angle optical zoom and 3.0-inch lcd,fuji
11091,82025,31.24,kensington 82025 memory foam backrest 14-1 4w x 1-3 4d x 13-1 4h black,kensington
11092,16124248,,fujifilm finepix s4000 14 mp digital camera with fujinon 30x super wide angle optical zoom lens and 3-inch lcd,fuji
11093,16123567,,fujifilm finepix s2950 14 mp digital camera with fujinon 18x wide angle optical zoom lens and 3-inch lcd,fuji
11094,kd-r620,,kdr620 cd receiver usb dual aux inputs bluetooth ready,jvc
11095,16113550,,fujifilm finepix jv200 14 mp digital camera with fujinon 3x optical zoom lens black,fuji
11096,twe-118,7.09,franklin twe-118 5 language european translator,franklin electronics
11097,bes-2100,52.0,franklin speaking merriam webster spanish english dictionary bes-2100,franklin
11098,bes-1890,40.98,franklin electronic publishers bes-1890 speaking spanish-english dictionary,franklin electronics
11099,t-0354-cherrypink,23.99,flower power netbook and ipad neoprene sleeve color cherry pink,three
11100,u260w,55.17,flip ultrahd video camera - white 4 gb 1 hour newest model,flip video
11101,,,fireking 2r1822cpa - turtle 2-drawer file 17-3 4w x 22-1 8d ul listed 350 for fire parchment,fireking
11102,,,find it ft07026 - stackable bin storage box letter plastic 15-3 4 x 15x 14 gray,find it
11103,ha-f140-r,8.22,jvc ha-f140-r gumy earbuds raspberry red,jvc
11104,samsung flight 2 a927,,pink fervor heart full diamond bling snap on design hard case faceplate for samsung flight 2 a927 at t,accessorysquad
11105,starlet,38.68,fellowes starlet personal comb binder gray starlet,fellowes
11106,52201,2.99,fellowes self-adhesive business laminating pouches 5 pack,fellowes
11107,3103201,61.99,fellowes powershred w-11c 11 sheet cross-cut shredder 3103201,fellowes
11108,3011001,122.0,fellowes powershred ds-1 11 sheet cross-cut safesense shredder 3011001,fellowes
11109,98905,20.47,fellowes hi def mouse op 5btn-silver blue usb 98905,fellowes
11110,52059,21.78,fellowes glossy pouches - business card 7 mil 100 pack,fellowes
11111,98730,,fellowes easy glide wrist rest and mouse pad,fellowes
11112,,41.9,fellowes 8024002 compact foot rocker,fellowes
11113,2013-82-05,60.24,jabra gn 2020 nc monaural headset,jabra
11114,mde2000,185.43,fantom g-force megadisk 2 tb usb 2.0 esata mde2000,micronet
11115,tfd500u16,,fantom drives titanium ii 500gb usb 2.0 hard drive 7200rpm,micronet
11116,108r00676,142.0,extended capacity maintanence kit for phaser 8550,tektronix
11117,,14.66,ipad 2 dark blue tpu case,arclyte technologies inc. .
11118,012-p3-1573-kr,339.99,evga geforce gtx 570 hd superclocked 1280mb gddr5 dual dvi hdmi display port pci-express 2.0 graphics card 012-p3-1573-kr,evga
11119,01g-p3-1373-tr,174.99,evga geforce gtx 460 superclocked 1024 mb ee external exhaust gddr5 pci-express 2.0 graphics card 01g-p3-1373-tr,evga
11120,01g-p3-1302-lr,38.99,evga geforce 8400 gs 1 gb ddr3 pci-express 2.0 graphics card 01g-p3-1302-lr,evga
11121,,,expo 83153 - dry erase starter set chisel tip assorted 4 set,expo
11122,kb-or-1500bt,45.12,dsi ipad bluetooth wireless mini keyboard win mac by ergoguys,acp
11123,45-174-300,64.99,ergotron 45-174-300 neo-flex lcd arm-extension grommet desk mount,ergotron
11124,ergo-mat memory foam mouse pad,10.49,aci handstands ergo-mat memory foam mouse pad - mouse pad,american covers
11125,eq1208,32.6,boss eq1208 4 band pre-amp equalizer with subwoofer output master volume control,boss
11126,c11cb07201,89.99,epson workforce 630 color inkjet all-in-one c11cb07201,epson
11127,genuine epson stylus c62,16.2,epson t041020 ink cartridge cyan magenta yellow,epson
11128,,5.99,ld epson t033520 t0335 light cyan remanufactured ink cartridge for stylus photo 950 960,4inkjets
11129,t020201,18.7,epson t020201 color ink cartridge,epson
11130,,7.95,ld epson t018201 t018 color remanufactured ink cartridge,4inkjets
11131,s041595,59.26,epson s041595 24inx100ft enhanced matte paper,epson
11132,,6.95,ld epson s020089 s191089 color compatible ink cartridge,4inkjets
11133,s042174,22.86,epson ultra premium photo paper glossy 4 x 6 100 sheets s042174,epson
11134,s041466,23.99,epson premium photo paper glossy 20 sheets 11x14 s041466,epson
11135,t099920,45.84,epson 99 color multipack with cyan magenta yellow light cyan and light magenta ink cartridges for the epson artisan 700 and artisan 800 printers,epson
11136,v11h307220,1174.56,epson ex90 xga multimedia projector,epson
11137,elpdc10s,379.0,epson dc-10s document camera,epson
11138,t125220,11.99,epson durabrite ultra ink cyan t125220,epson
11139,erc-09b,3.04,epson black ribbon cassette for m-160 erc-09b,epson
11140,epclp/8gb -2.0,14.99,ep memory 8 gb usb 2.0 capless wave flash drive ep memoryclp 8gb-2 .0 white,ep memory
11141,energizer xp4001,47.4,energizer xp4001 universal rechargeable power pack,xpal
11142,12275,12.99,endust for electronics 6 oz lcd plasma screen cleaner with micro fiber towel 12275,norazza
11143,12886bp,29.86,endust 12886bp electronics ultimate office cleaning combo,endust
11144,em484camg,59.99,ematic 8 gb video mp3 player with 3-inch touchscreen built-in 5mp digital video camera fm radio and speaker green,xo vision
11145,eg101,9.88,ematic eg101 mobile dashboard mount for portable gps receivers,ematic
11146,home100iwv,625.0,elite screens home2 electric motorized projection screen 4 3 aspect ratio-100in . max white fg,elite screens
11147,,9.78,innovera dual-layer dvd r discs 8.5 gb 8x w jewel cases silver 3 pack,innovera
11148,,,innovera e40 - 15026363 compatible high-yield toner 4000 page-yield black,innovera
11149,10020840,77.99,elgato video capture device white,elgato
11150,edgdg-228293-pe,444.5,edge - solid state drive - 256 gb - internal - 2.5 - sata-300 - buffer 64 mb,edge
11151,,28.5,proht headphone - stereo,inland
11152,edgdm-228545-pe,66.75,edge proshot - flash memory card microsdhc to sd adapter included - 32 gb - class 4 - microsdhc,edge
11153,edgdm-221591-pe,25.37,edge proshot - flash memory card - 16 gb - class 2 - microsdhc,edge
11154,pe21941302,45.99,4gb 1066mhz sodimm,edge
11155,k5240-217570-pe,40.25,edge - memory - 2 gb 2 x 1 gb - dimm 240-pin - ddr3 - 1066 mhz pc3-8500 - unbuffered - ecc,edge
11156,pe222208,56.99,edge - memory - 4 gb - dimm 240-pin - ddr3 - 1333 mhz pc3-10600 - registered - ecc,edge
11157,500658-12gb-pe,208.07,edge - memory - 12 gb 3 x 4 gb - dimm 240-pin - ddr3 - 1333 mhz pc3-10600 - registered - ecc,edge
11158,d1240-208035-pe,28.67,edge - memory - 1 gb - dimm 240-pin - ddr2 - 667 mhz pc2-5300 - registered - ecc,edge
11159,x9253a-pe,118.36,edge - memory - 4 gb 2 x 2 gb - dimm 184-pin - ddr - 333 mhz pc2700 - registered - ecc,edge
11160,371049-b21-pe,131.51,edge - memory - 4 gb 2 x 2 gb - dimm 184-pin - ddr - 333 mhz pc2700 - registered - ecc,edge
11161,371048-b21-pe,81.32,edge - memory - 2 gb 2 x 1 gb - dimm 184-pin - ddr - 333 mhz pc2700 - registered - ecc,edge
11162,d2184-199647-pe,62.68,edge - memory - 2 gb - dimm 184-pin - ddr - 333 mhz pc2700 - 2.5 v - registered - ecc,edge
11163,delpc-207755-pe,41.64,edge - memory - 1 gb - fb-dimm 240-pin - ddr2 - 667 mhz pc2-5300 - fully buffered - ecc,edge
11164,edgdm-220969-pe,20.32,2gb xd picture card,edge
11165,d1240-208523-pe,16.03,edge - memory - 1 gb - dimm 240-pin - ddr2 - 800 mhz pc2-6400 - unbuffered - non-ecc,edge memory
11166,55y3717-pe,32.49,edge - memory - 4 gb - so dimm 204-pin - ddr3 - 1333 mhz pc3-10600 - unbuffered - non-ecc,edge
11167,ktt667d2/1g-pe,13.9,edge - memory - 1 gb - so dimm 200-pin - ddr2 - 667 mhz pc2-5300 - unbuffered - non-ecc,edge tech
11168,123,8.32,easycap dc60 - usb 2.0 audio video creator capture high-quality analog video,trustin
11169,ep-mg-sth,45.16,earpollution pro dj style headphones mogul - stealth,ifrogz
11170,e260a11a,84.99,e260 e360 e46x return program print cartridge,lexmark
11171,dsc-e1450w-rd-us-1,119.99,ge e1450w-rd 14.1 mp digital camera with 5x optical zoom and 2.7-inch lcd with auto brightness red,general imaging
11172,30256,15.15,dymo labelwriter shipping labels white 2-5 16 x 4 300 per pack,dymo
11173,30320,17.34,dymo labelwriter address labels white 1-1 8 x 3-1 2 2 rolls box 260 labels roll 520 labels per box 30320,dymo
11174,91331,5.49,dymo labeling tape letratag labelers plastic 1 2 x13 black on pearl white,dymo
11175,du-sd1032g-c,49.32,duracell high speed card 32 gb class 10 secure digital du-sd1032g-c,dane-elec
11176,,21.95,duracell equivalent of sony cyber-shot dsc-w220 battery,duracell
11177,drcaa90d,,duracell drcaa90d 90w ultra slim auto air adapter for dell latitude d series and select inspiron vostro xps notebooks black,duracell
11178,dr9691,25.43,camera battery for sony,duracell
11179,dr9576,17.95,duracell dr9576 camera battery for kodak easyshare c300 cx6000 cx7000 dx6300 series,duracell
11180,du-zp-08g-ca-n3-c,22.76,duracell 8 gb capless usb 2.0 pen drive du-zp-08g-ca-n3-c,duracell
11181,drc4l-az2568,23.99,duracell camera battery for canon digital ixus 30,battery-biz
11182,,3.99,durable molded hard shell carrying case for novatel verizon sprint and other wi-fi mobile hotspots includes mouse pad,accessory genie
11183,ihm79bc,39.99,ihome ihm79bc rechargeable mini speakers black,ihome
11184,sw24 vpn,216.99,duolinks sw24 vpn router dual wan,global marketing partners
11185,,,durable 551500 - vario pro desktop reference system 10 panels 9 7 8 x 15 1 2 x 6 1 4,durable
