item_id,item_code,list_price,cat,b_name
20558,,608.0,cash registers,royal sovereign
20559,,35.99,shredders,rolodex
20560,55lv5500,,tvs,lg
20561,47lw5600,,tvs,lg
20562,,,laminating supplies,rediform
20563,n19578k,35.78,bags cases,dicota
20564,c143 blue,62.68,point shoot digital cameras,kodak
20565,ih-w357nb,29.99,webcams,ihome
20566,,17.95,keyboards mice input devices,gomadic
20567,f100xwh1,312.99,,elite screens
20568,pe185329,23.99,memory,edge
20569,st-600,31.92,filters,global marketing partners
20570,rpmb091,183.2,selector boxes,chief
20571,tz121,10.26,labeling tapes,brother
20572,43460204,52.27,printer ink toner,oki data
20573,f5l016-usb,7.84,mice,belkin
20574,vh236h,179.0,monitors,asus
20575,106r01485,83.84,laser printer toner,xerox
20576,hdmic5ir,191.76,audio video accessories,xantech
20577,8230-10022-31,,video capture cards,pinnacle
20578,b01-ssppro,538.0,computers accessories,spartan
20579,fda-a1am,167.98,accessories,sony
20580,mhs-ts20 / s,178.0,camcorders,sony
20581,,12.19,printer ink toner,sanford
20582,ah11n,4.99,speaker wire,rca
20583,mp-1350q,24.99,laser pointers,apollo
20584,j9019b #aba,220.0,networking products,hp
20585,pet729/37,80.73,portable dvd players,philips
20586,07684,14.99,cases sleeves,pc treasures
20587,dmc-g1 blue,539.95,digital slr cameras,panasonic
20588,l120 black,,point shoot digital cameras,nikon
20589,8072,6.1,cloths,nikon
20590,,21.81,printer staplers,swingline
20591,,57.0,laminating supplies,safco
20592,,266.95,,ciphertex
20593,,25.65,storage presentation materials,chartpak
20594,,,laminating supplies,balt
20595,,11.54,label makers,avery
20596,,6.91,cases,mybat
20597,mbrk16-22,193.81,selector boxes,middle atlantic
20598,30-004-06b,4.99,usb cables,mediabridge
20599,,495.0,electronic white boards,ghent
20600,ana-00024,7.95,,livescribe
20601,,13.55,digital cameras,lifeworks
20602,xucan,11.99,camera batteries,bower
20603,sfd728s,54.99,flashes,bower
20604,ba100,1.71,frs two-way radios,blue star
20605,,,printers,sunpak
20606,,,printers,olympus
20607,,,usb flash drives,action
20608,f8z513ttclr,0.01,cases,belkin
20609,f8z240,,chargers,belkin
20610,f8e625-c,4.61,cable ties,belkin
20611,a3l850-100-blks,29.78,ethernet cables,belkin
20612,bar502,49.95,cd players,emerson
20613,,23.7,printer accessories,axis
20614,18660,12.43,labels stickers,avery
20615,30720,14.78,other office equipment,avery
20616,92646,13.02,speaker cables,general electric
20617,sdr-08b1-u / wht/g/as,33.28,computers accessories,asus
20618,,72.4,printers,astra
20619,mc184ll/a,,keyboards,apple
20620,sc1500,336.72,uninterrupted power supply ups,apc
20621,tricool 92mm dbb,8.25,,antec
20622,lanboy air,177.95,computer cases,antec
20623,,,laminating supplies,ampad
20624,aucs05f,18.15,batteries,aluratek
20625,aucs02f,9.99,chargers,aluratek
20626,,123.26,,dealz4real
20627,31030705100,24.9,mice,agama
20628,,,batteries,adobe
20629,geu003ad3a-01,,modems,actiontec
20630,,131.6,audio video accessories,acp-ep memory
20631,b100c-013b,16.79,hdmi cables,accell
20632,b041c-032b-43,32.24,hdmi cables,accell
20633,b100c-016b,23.29,hdmi cables,accell
20634,p1-650s-cab9,92.88,computers accessories,xfx
20635,sdcz45-032g-a11,55.18,usb flash drives,sandisk
20636,m380,15.95,cases bags,young micro
20637,edgdm-209551-pe,13.92,usb flash drives,edge
20638,,,projector bags cases,platt cases
20639,261617ah,,projector bags cases,platt cases
20640,mp2175blu,14.81,mice,gear head
20641,edgdm-209544-pe,13.85,audio video accessories,edge
20642,dir-632,59.99,routers,d-link
20643,des-1105,14.09,switches,d-link
20644,4310-01,34.99,selector boxes,discgear
20645,digi-ipadpet10,25.0,laptop netbook computer accessories,diaper dude
20646,da-cf-8192-r,10.95,blank media,dane-elec
20647,109772,124.99,memory,crucial
20648,cr56-re,78.88,corded telephones,crosley
20649,fps-3003,81.53,,cp technology
20650,cl-aud63015,8.92,accessories supplies,connectland
20651,,12.82,connectors adapters,comprehensive video
20652,,,dvi cables,comprehensive
20653,,,audio cables,comprehensive
20654,,26.82,inkjet printer ink,dell
20655,dca1650,69.88,point shoot digital cameras,cobra
20656,rcb199,24.42,audio video accessories,clarion
20657,,,projection screens,da-lite
20658,rsmau,114.59,video projector accessories,chief
20659,xr-9x2s,19.21,labeling tapes,casio
20660,csp-a08480-eng,134.34,scanners,cardscan
20661,1509b007ab,33.54,inkjet printer ink,canon
20662,0719b002aa,27.07,printing,canon
20663,9637a001,38.37,printing,canon
20664,hd-cxt2 .0 tu2,132.64,external hard drives,buffalo technology
20665,wcr-gn,29.99,routers,buffalo technology
20666,btr-002,39.99,cases sleeves,breed products
20667,,22.95,connectors adapters,keytronicems
20668,,96.7,subwoofers,pioneer
20669,,136.99,changers,pioneer
20670,,40.8,disc players recorders,pioneer
20671,,21.0,headphones,maxell
20672,,,laminating supplies,pendaflex
20673,,53.2,bd-r discs,memorex
20674,,407.0,laminating supplies,magna visual
20675,,224.23,computer accessories,lexmark
20676,,55.3,coin button cell,ilive
20677,,1200.0,fishfinders,humminbird
20678,,39.79,,hp
20679,,66.63,computer accessories,hp
20680,,180.0,,startech
20681,,16.14,electronic dictionaries thesauri translators,dome
20682,,,accessory kits,digipower
20683,,28.0,computer accessories,swingline
20684,,29.99,camera photo,cobra
20685,,19.71,projection screens,cardinal
20686,,80.1,storage presentation materials,sealed air
20687,,11.49,keyboards,gear head
20688,ath-cks55 bk,,headphones,audio-technica
20689,,47.96,laminating supplies,royal
20690,,28.57,accessory kits,sunpak
20691,,190.78,connectors adapters,3m
20692,,21.62,other office equipment,3m
20693,3346n-ent,107.99,routers,netopia
20694,915-foam,11.0,case bag accessories,nanuk
20695,,,,mmf
20696,,32.3,memory card readers,midland
20697,32455,32.99,,midland
20698,bx2-00004,,keyboard mouse combos,microsoft
20699,4fd-00013,15.99,keyboard mouse combos,microsoft
20700,,33.0,mice,microsoft
20701,4310100,9.02,digital cameras,micro innovations
20702,59107,7.99,mouse pads,handstands
20703,mwn-usb54g,,usb network adapters,mediabridge
20704,638022,15.99,dvd-r discs,maxell
20705,,656.29,audio video accessories,master
20706,eku-cha-bk,8.88,headphones,marc ecko
20707,,,printer accessories,quartet
20708,mdr513h/f7,259.99,dvd recorders,magnavox
20709,930-0030-001,25.0,vehicle mounts,magellan
20710,,50.6,printer accessories,macally
20711,antifinpad2,17.31,screen protectors,macally
20712,981-000246,19.54,headsets microphones,logitech
20713,,31.99,lamps,da-lite
20714,high contrast matte white,151.61,home audio theater,da-lite
20715,matte white,127.1,projection screens,da-lite
20716,lock kit tvm-lk,20.0,accessories supplies,da-lite
20717,hardware kit a-109,,computer monitor mounts,da-lite
20718,ct-ls20,850.0,video projector accessories,da-lite
20719,ae1200,29.0,usb network adapters,cisco
20720,20k0504,220.06,printer ink toner,lexmark
20721,m300x,831.63,video projectors,nec
20722,,17.95,,krystal
20723,1521863,,point shoot digital cameras,kodak
20724,cs270g,32.18,monitor arms stands,kantek
20725,has150sx,12.95,headphones,jvc
20726,video-px558-twin,69.99,computers accessories,jaton
20727,ssdmaemc040g2c1,100.97,external data storage,intel
20728,blkdh55tc,926.0,computers accessories,intel
20729,ipad-207,21.17,touch screen tablet accessories,incipio
20730,,14.27,minidv,imation
20731,26654,17.58,usb flash drives,imation
20732,icc1191,14.45,laptop netbook computer accessories,iluv
20733,isd291b,69.0,,ilive
20734,95p4436,19.98,,ibm
20735,,35.5,projection screens,iluv
20736,,6.91,batteries,hqrp
20737,vk481aa #aba,5.99,mice,hp
20738,q7938an # 140,,inkjet printer ink,hp
20739,,,printer accessories,hp
20740,gw405at,18.09,mice,hp
20741,c8554a,39.11,cleaning repair,hp
20742,ap355aa,27.24,bags cases,hp
20743,xp356aa #abl,21.8,mice,hp
20744,,364.25,computer accessories,hon
20745,08a0478,79.99,inkjet printer ink,lexmark
20746,ch-5901,147.95,chargers adapters,battery-biz
20747,aa-c13-az5984,59.95,chargers adapters,battery-biz
20748,c5718a,10.04,data cartridges,hp
20749,gs724t-300nas,261.97,networking products,netgear
20750,,,printers,grade-a
20751,,216.98,message boards signs,ghent
20752,,60.0,laser printer toner,hp
20753,010-10747-03,12.75,chargers cables,garmin
20754,,,storage presentation materials,fireking
20755,,16.98,antitheft,fellowes
20756,c11ca58201,121.36,inkjet printers,epson
20757,t044120,9.19,inkjet printer ink,epson
20758,v11h363020,1135.56,video projectors,epson
20759,,13.98,inkjet printer ink,epson
20760,peibm31p8856-pe,18.75,memory,edge
20761,ip35wg,15.9,audio video accessories,dual
20762,,4.95,cases,dlo
20763,ze-tr26a,13.1,complete tripod units,zeikos
20764,,90.55,laser printer toner,lexmark
20765,iesw200b,49.99,headphones,woodees
20766,3fmnk1210upu-r,13.99,keyboards,wintec
20767,3fmusdck16gb-r,34.65,memory cards,wintec
20768,3fmusdck2gb-r,10.99,memory cards,wintec
20769,wd5000aaks,50.4,,western digital
20770,viv-22-58t,19.97,camera lenses,vivitar
20771,viv-sf4000-bx,24.99,flashes,vivitar
20772,me-963-4gb-blk,24.54,mp3 players,visual land
20773,97245,137.99,computers accessories,verbatim
20774,,,cables interconnects,verbatim
20775,93804,5.12,disc jewel cases,verbatim
20776,vcc003muvi,54.99,camcorders,veho
20777,vgp-300w,115.88,carrying cases organizers,vanguard
20778,km0b1-6n6,11.84,keyboards,v7
20779,ju-h60012-s1,47.23,car audio video,siig
20780,,107.77,tv mounts,bush
20781,42226,5.0,filing products,universal
20782,rs-0615-r,38.24,power converters,tripp lite
20783,ti30xa,12.99,scientific,texas instruments
20784,cp-ue-4000,17.97,usb cables,cp technology
20785,tvr300,28.24,bags cases,targus
20786,paum01u,15.65,mice,targus
20787,,23.3,memory card readers,gbc swingline
20788,,18.29,connectors adapters,comprehensive
20789,67209,14.99,mouse pads,steelseries
20790,satadock22ue,48.23,hard drive enclosures,startech
20791,mumfrca,2.55,headphone accessories,startech
20792,aidata-isp003bg,42.75,audio video accessories,peripheral logix
20793,em2116,6.08,,southern telecom
20794,vmc-mhc1,2.99,cases bags,sony
20795,,,audio video accessories,solo cup company
20796,vp6151,35.02,mice,smk
20797,vp6493,24.56,cleaning repair,smk
20798,,3.45,,smead
20799,,19.02,,smead
20800,,80.84,,smead
20801,,57.08,storage presentation materials,smead
20802,783064554268,99.0,scanners,plustek
20803,t759 exhibit 4g,3.65,cases,samsung
20804,,,connectors adapters,3m
20805,xldh259n,,speaker systems,sharp
20806,ecsp,36.73,audio-video shelving,sharp
20807,072425,90.95,,sennheiser
20808,st9250410as-ffp,49.95,internal hard drives,seagate
20809,ipusbkr,16.39,mp3 player accessories,scosche
20810,mdab,4.95,antennas,scosche
20811,,,projection screens,da-lite
20812,,,usb flash drives,action
20813,usr5686e,52.99,modems,usrobotics
20814,amw01us,19.97,mice,targus
20815,rx-1200ae,199.99,power supplies,raidmax
20816,r6002,71.99,stereo amplifiers,boss
20817,mr-l5mqn-01,63.23,computer accessories,quantum
20818,qswoc2r,115.23,surveillance cameras,q-see
20819,qs206,279.99,digital security recorders,q-see
20820,,44.39,scanners,ambir technology
20821,pbl01-001-us,38.45,chargers,powermat
20822,am1600-a,449.0,speaker systems,polk audio
20823,783064424486,362.99,scanners,plustek
20824,cnsd-110fm,62.22,gps system accessories,pioneer
20825,,22.19,hard drive bags,pilot
20826,,,home security systems,pentel
20827,,8.05,,pentel
20828,,,microphones accessories,pendaflex
20829,acc050,39.99,computer monitor mounts,peerless
20830,kx-mb3020,265.99,laser all-in-one printers,panasonic
20831,kxfa87,42.73,inkjet printer ink,panasonic
20832,bl-c160a,247.89,surveillance cameras,panasonic
20833,bb-hcm527a,521.21,dome cameras,panasonic
20834,del2-strk7-20-e4otr,46.0,cases sleeves,otterbox
20835,tx542,1299.99,video projectors,optoma
20836,200838,15.9,camera batteries,olympus
20837,,,memory card readers,oki
20838,video-498pci-dlp,83.59,,jaton
20839,s8100 gold,,point shoot digital cameras,nikon
20840,,18.0,cables interconnects,zax
20841,,338.2,cables interconnects,xantech
20842,,42.4,office electronics,wilson
20843,,93.99,cordless telephones,uniden
20844,,37.87,cordless telephones,uniden
20845,,62.36,tripods,vanguard
20846,,28.0,tripods,vanguard
20847,,73.96,printer staples,swingline
20848,,,laminating supplies,smead
20849,,19.91,laminating supplies,smead
20850,,12.14,bd-r discs,sony
20851,,25.03,laminating supplies,smead
20852,,,storage presentation materials,safco
20853,optimus v,122.99,no-contract phones,lg
20854,47lw6500,,tvs,lg
20855,lg900g,27.99,no-contract phones,lg
20856,,109.99,selector boxes,middle atlantic
20857,1338813,79.35,digital picture frames,kodak
20858,atk-25u-bk,16.88,hard drive enclosures,kingwin
20859,kfc-6983ps,55.0,coaxial speakers,kenwood
20860,yofun7220,15.99,cases sleeves,kaser
20861,ka500-cam,56.99,shortwave,kaito
20862,ipwr ipod,59.99,batteries,ipwr
20863,q6608a,9.56,photo paper,hp
20864,ds-grmt,30.23,monitor accessories,doublesight
20865,gtc-0077,37.92,access-control keypads,goldtouch
20866,72999,22.63,crossover parts,general electric
20867,010-n0783-40,,portable vehicle gps,garmin
20868,010-11023-00,8.99,vehicle mounts,garmin
20869,r135wh1,,projection screens,elite screens
20870,,35.21,headphones,sentry
20871,xps15z-72els,979.99,laptops,dell
20872,cp1500avrlcd,139.99,uninterrupted power supply ups,cyberpower
20873,,399.95,coaxial speakers,beyma
20874,mp837-16gblk,163.22,mp3 players,coby
20875,rpmb176,183.2,selector boxes,chief
20876,2589b002,76.0,camcorder batteries,canon
20877,tzes631,14.99,labeling tapes,brother
20878,rtr-ev15,199.79,speakers,bic
20879,5971,12.27,labels stickers,avery
20880,,39.99,keyboards,l
20881,sp-iphone4,1.17,cases,iphone
20882,e2243fw,129.99,monitors,aoc
20883,e2043f,109.99,monitors,aoc
20884,,14.95,blank media,emtec
20885,,65.0,,loungefly
20886,vdv21-vd,38.39,hardware,vonage
20887,tsm10401us,44.64,bags cases,targus
20888,tsb007us,19.38,bags cases,targus
20889,,21.25,keyboards,tablet accessories
20890,c3050,53.99,unlocked phones,samsung
20891,alc-f55a,6.99,lens accessories,sony
20892,b00009r6k7,21.95,digital camera accessories,sigma
20893,x320bv-hd,259.0,tvs,sceptre inc.
20894,,28.74,storage presentation materials,saunders
20895,vpc-cg102bk,,camcorders,sanyo
20896,la112-b1,514.68,tv mounts,sanus
20897,,19.99,laminators,royal
20898,,9.81,,rediform
20899,,9.05,audio video accessories,rediform
20900,,11.14,,pacon
20901,ocz2mv6672g,34.99,memory,ocz
20902,,71.0,laminating supplies,smead
20903,,38.0,basic,victor
20904,,15.65,shredders,lop
20905,,5.46,distribution panels,advantus
20906,p221w-bk,367.99,monitors,nec
20907,,32.0,cables interconnects,vaultz
20908,,371.5,,mayline
20909,ltsstl .15,20.99,laptop netbook computer accessories,centon
20910,,29.99,,skinit inc
20911,939-000115,37.69,bags cases,logitech
20912,rcu 404,6.15,remote controls,rca
20913,404056,27.96,inkjet printer ink,brother
20914,lc-41y,7.98,inkjet printer ink,brother
20915,dr500,95.82,laser printer toner,brother
20916,,130.07,audio video accessories,bi-silque visual communication products inc
20917,bold 8800,135.58,unlocked phones,blackberry
20918,star401,410.35,,seagate
20919,,118.99,home audio theater,belkin
20920,f8z181-06-gld,13.95,data cables,belkin
20921,f3l900-25-ice-s,12.89,modem cables,belkin
20922,f2a046a06,8.05,parallel cables,belkin
20923,,24.9,camera batteries,battery-biz
20924,vis3afpls,569.42,,avermedia
20925,d1708es,,portable dvd players,audiovox
20926,,51.45,audio video accessories,atrend-bbox
20927,,143.09,car audio video,atdec
20928,am-p04b,28.44,tv mounts,arrowmounts
20929,pro 80mm dbb,7.19,case fans,antec
20930,,232.69,desktops,adobe
20931,edgdg-214524-pe,119.0,external hard drives,edge
20932,fr530cb #,67.34,footrests,3m #
20933,23298,20.17,,general electric
20934,av-23296,4.79,component video,general electric
20935,,270.9,media storage organization,platt
20936,2089-820-105,73.36,headphones,jabra
20937,cp-1213d,140.91,printing,canon
20938,ip-pk2,29.99,power adapters,digipower
20939,,,computers accessories,fanatics
20940,avr-791,384.88,component receivers,denon
20941,ct256m4ssd2,390.99,computer components,crucial
20942,ck-1,32.78,cleaning repair,crosley
20943,,13.49,lap desks,creative essentials llc
20944,cpwx8,496.35,video projectors,hitachi
20945,cmsa8gx3m2a1066c7,54.99,computers accessories,corsair
20946,cl-nbk68014,18.2,computers accessories,connectland
20947,,25.27,bags cases,compucessory
20948,ax325ut #aba,284.99,video projectors,hp
20949,t402-1003-100,35.32,computers accessories,clickfree
20950,50614.000,23.52,telephones accessories,plantronics
20951,wrt54gl,,routers,cisco
20952,kpp110b,,,chief
20953,apsamb,63.96,tv mounts,cheetah
20954,t1i body only,579.9,digital slr cameras,canon
20955,e40,114.31,printer ink toner,canon
20956,,13.64,inkjet printer ink,compatible
20957,,221.99,laser printer toner,hp
20958,c540h1cg,75.99,printer ink toner,lexmark
20959,c540h1yg,72.99,printer ink toner,lexmark
20960,,471.04,radios,quartet
20961,,714.08,radios,quartet
20962,,36.74,binoculars,midland
20963,,191.01,printer ink toner,lexmark
20964,,95.0,computer accessories,innovera
20965,,370.94,laminating supplies,hon
20966,,42.0,mice,heatshift
20967,,7.15,,deflect-o
20968,,39.99,computers accessories,targus
20969,,99.8,headphone accessories,clarion
20970,,55.36,cables interconnects,innovera
20971,,64.0,computers accessories,buxton
20972,,19.75,networking products,asus us
20973,,60.27,storage presentation materials,bankers box
20974,,112.99,storage presentation materials,bankers box
20975,,23.49,subwoofer cabinets,atlantic
20976,,17.95,label makers,advantus
20977,,37.54,storage presentation materials,acco
20978,,34.39,accessory kits,sunpak
20979,,,accessory kits,sunpak
20980,,56.0,computers accessories,startech
20981,,129.0,computer accessories,lexmark
