ref_id,model_key,sector,brand_id,product_display_name,item_price
15256,gdi-tw3usb,home audio theater,victoria,victoria gdi-tw3usb 7-in-one stereo entertainment center with built-in download to usb pc or mac,153.98
15257,,printing,victor,victor victor 1460-4 extra heavy-duty two-color printing calculator 9-digit display,90.02
15258,vht210,speaker systems,vizio,vizio vht210 2.1 home theater soundbar with wireless subwoofer black,239.99
15259,battery grip for sony a550 @@,digital camera accessories,neewer,vg-b50am compatible battery grip for sony dslr-a500 a550 alpha 500 550 digital cameras,30.51
15260,5895,printer labels laser inkjet,avery,avery adhesive name badges 2.33 x 3.38 inches white with blue border box of 400 5895,24.09
15261,96983,keyboard mouse combos,verbatim,verbatim wireless slim keyboard and mouse 96983 black,31.99
15262,97014,usb flash drives,verbatim,verbatim tuff-clip 8 gb usb 2.0 flash drive 97014 black,16.23
15263,97395,computers accessories,verbatim,verbatim store n go superspeed 1 tb usb 3.0 portable hard drive 97395 black,118.63
15264,95229,usb flash drives,verbatim,verbatim store n go 1 gb u3 smart flash drive 95229 silver,17.82
15265,96806,usb flash drives,verbatim,verbatim store n go 32 gb usb 2.0 flash drive 96806 red,44.1
15266,96317,usb flash drives,verbatim,verbatim store n go 16 gb usb 2.0 flash drive 96317 red,22.99
15267,95183,usb flash drives,verbatim,verbatim store n go 2 gb usb 2.0 flash drive 95183 red,10.39
15268,95407,blank media,verbatim,verbatim secure digital 2gb memory card 95407,9.96
15269,97392,computers accessories,verbatim,verbatim titan xs 1 tb usb 2.0 portable external hard drive with rugged rubber casing 97392 black,126.45
15270,97179,computers accessories,verbatim,verbatim titan xs 500 gb usb 2.0 portable external hard drive with rugged rubber casing 97179 black,69.75
15271,96168,blank media,verbatim,verbatim 2 gb microsd flash memory card with sd adpater 96168,2.91
15272,97275,usb flash drives,verbatim,verbatim 16 gb usb 2.0 flash drive 97275 blue,16.99
15273,94906,dvd r discs,verbatim,verbatim 50pk dvd-r medidisc 4.7 gb 8x 94906,39.92
15274,95002,dvd rw discs,verbatim,verbatim 1pk dvd-ram 4.7 gb 3x-type iv 95002,6.41
15275,96865,computers accessories,verbatim,verbatim 2 tb usb 1.1 or 2.0 desktop external hard drive 96865 black,106.99
15276,94889,dvd r discs,verbatim,verbatim dvd r 4.7 gb 8x datalifeplus white thermal printable hub printable 50pk spindle,16.63
15277,97592,mice,verbatim,verbatim 97592 ergo wireless desktop optical mouse red,24.48
15278,,printers,verbatim,verbatim 97397 store n go super speed usb 3.0 portable hard drive 500gb,116.2
15279,97237,bd-r discs,verbatim,verbatim 97237 50 gb 6x blu-ray double layer recordable disc bd-r dl 3-disc jewel case,26.5
15280,96898,mice,verbatim,verbatim 96898 nano wireless notebook optical mouse - green,21.73
15281,96677,mice,verbatim,verbatim 96677 wireless rechargeable desktop laser mouse,34.76
15282,96672,mice,verbatim,verbatim 96672 wireless notebook laser mouse,23.46
15283,95252,cd-r discs,verbatim,verbatim 95252 700 mb 52x 80 minute white inkjet and hub printable recordable disc cd-r 100-disc spindle,28.5
15284,94892,cd-r discs,verbatim,verbatim 94892 700 mb 52x datalifeplus silver inkjet printable recordable disc cd-r 50-disc spindle,14.15
15285,94839,dvd cases,verbatim,verbatim 94839 4.7 gb 1x - 4x rewritable disc dvd rw 10-disc slim jewel case,15.99
15286,sm321-micro,mounts,arkon,arkon universal lighter socket mount w power dongle for mobile phones and smartphones black,24.95
15287,94691,cd-r discs,verbatim corporation,verbatim 94691 700 mb 52x 80 minute branded recordable disc cd-r 50-disc spindle,9.71
15288,94611,cd-r discs,verbatim,verbatim 94611 700 mb 52x 80 minute color branded recordable disc cd-r 25-disc slim case,13.75
15289,,storage presentation materials,velcro,velcro 90199 - industrial strength sticky-back hook and loop fastener strips 4 x 2 black,7.0
15290,,,hp,oem car kit vehicle plug in adapter original home wall ac travel charger usb 2.0 data sync connect transfer charge cable for hp pre 3 - alltel htc desire cell phone - premium combo pack,12.44
15291,nst-200s3-bk,external hard drives,vantec,vantec usa nexstar cx 2.5-inch sata to usb 3.0 external hard drive enclosure nst-200s3-bk,19.99
15292,v7n3c5e-07f-grys,ethernet cables,v7,v7 cat5e snagless molded network patch cable rj45 male to male grey 7-feet v7n3c5e-07f-grys,3.48
15293,v7n3c5e-07f-grns,ethernet cables,v7,v7 cat5e snagless molded network patch cable rj45 male to male green 7-feet v7n3c5e-07f-grns,7.79
15294,v7n3c5e-02f-blks,ethernet cables,v7,v7 cat5e snagless molded network patch cable rj45 male to male black 2-feet v7n3c5e-02f-blks,2.83
15295,v7n3c5e-01f-grys,ethernet cables,v7,v7 cat5e snagless molded network patch cable rj45 male to male grey 1-foot v7n3c5e-01f-grys,1.27
15296,mc584ll/a,mp3 players,apple,apple ipod shuffle 2 gb silver 4th generation newest model,46.0
15297,vamsd2gr-1n,blank media,v7,v7 2gb micro sd memory card with sd adapter,5.54
15298,vafd4gar-1n,usb flash drives,v7,v7 4gb flash drive usb 2.0 black retractable connector,12.98
15299,v7n3c5e-03f-blk,ethernet cables,v7,v7 cat5e network patch cable rj45 male to male black 3-feet v7n3c5e-03f-blk,3.57
15300,mc540ll/a,mp3 players accessories,apple,apple ipod touch 8 gb 4th generation - newest model - refurbished 6 pc iessentials kit,199.99
15301,v7n3c5e-10f-grn,ethernet cables,v7,v7 cat5e network patch cable rj45 male to male green 10-feet v7n3c5e-10f-grn,3.59
15302,usr5670,modems,usrobotics,usrobotic v. 92 pci software faxmodem usr5670,18.99
15303,ju-acb012-s2,,siig,usb to ps2 adapter cable,16.04
15304,spk-24gx,speakers,cables unlimited,audio unlimited spk-24gx 2.4 ghz wireless indoor outdoor stereo speaker with remote and dual power transmitter black,152.1
15305,a6,remote controls,universal,universal remote control a6 6 device learning remote black,18.66
15306,,,universal,universal 43612 - bulletin board natural cork 24 x 18 satin-finished aluminum frame,33.0
15307,,,universal,universal 28224 - recycled record storage box letter 12 x 15 x 10 kraft 12 carton,73.0
15308,,,universal,universal 15782 - green bar computer paper 20lb 14-7 8 x 8-1 2 perforated margins 2600 sheets,87.36
15309,,sports outdoor gps,uniden,uniden um380 fixed mount vhf 2-way marine radio white,139.5
15310,pscaghtcevo4g,batteries,polaroid,antiglare screen protector evo 4g,11.02
15311,bts200,voip,uniden,uniden bts200 portable bluetooth desktop speakerphone with noise and echo cancellation - landline telephone accessory black one speakerphone,97.07
15312,bc72xlt,radio scanners,uniden,uniden bc72xlt handheld scanner black,79.57
15313,ueb27a,headphone accessories,umbo earbud,umbo earbud - best fitting ergonomic earbud for bluetooth and other wireless headsets .,6.99
15314,fva2034,cases,tribeca,los angeles angels iphone 3g 3gs silicone case,9.99
15315,ip-p1ssb0017-02,headphones,ultimate ears,ultimate ears metrofi 170 noise-isolating earphones,
15316,,mechanical pencils,pentel,twist-erase express automatic pencil 0.9 mm black barrel,1.99
15317,cc-p14lb,tv mounts,creative,tv wall mount 37 to 60,49.99
15318,ipad03-blk,cases sleeves,motion systems,trustee molded black nylon sleeve for ipad,14.74
15319,,mp3 player accessories,tripp lite,tripp lite p568-010 hdmi gold digital video cable 10 ft,17.96
15320,p504-006-sm,cables interconnects,tripp lite,tripp lite svga vga rgb coax monitor cable with audio hd15 m m 3.5 mm m m - 6 feet p504-006-sm,14.0
15321,u326-006,usb cables,tripp lite,tripp lite u326-006 usb 3.0 super speed 5gbps a to micro b device cable 6 feet blue,9.59
15322,smart1000lcd,power converters,tripp lite,tripp lite smart1000lcd digital lcd 1000va line-interactive ups 8 outlets,123.99
15323,tew-652brp,routers,trendnet,trendnet 300 mbps wireless n home router tew-652brp black,24.99
15324,tew-645ub,network adapters,trendnet,trendnet wireless high power n usb adapter tew-645ub,38.99
15325,tv-ip512wn,webcams,trendnet,trendnet proview wireless n internet surveillance camera tv-ip512wn white,179.99
15326,teg-160ws,switches,trendnet,trendnet 16-port gigabit web smart switch 16x 10 100 1000 mbps auto-negotiation and auto-mdix ports 2x mini-gbic teg-160ws black,152.99
15327,tew-638apb,computer cable adapters,trendnet,trendnet 300mbps wireless n access point tew-638apb black,54.99
15328,te100-p1u,print servers,trendnet,trendnet 1-port print server te100-p1u blue,35.99
15329,zpt-rm,batteries,aiptek,aiptek wireless remote control for mpvr,
15330,tl-wr740n,networking products,tp-link,tp-link tl-wr740n 150mbps wireless n router,24.95
15331,tl-wn822n,,global marketing partners,tp-link tl-wn822n 300 mbps high gain wireless n usb adapter with 2x 3dbi antennas,23.42
15332,acrobat x,office electronics accessories,adobe,adobe acrobat x windows,
15333,22020403,,adobe,adobe acrobat professional 8.0 old version,359.0
15334,tl-wn811n,network adapters,tp-link,new tp-link nt tl-wn811n wireless n cardbus adapter 802.11 g b n draft retail excellent performance,29.99
15335,tl-sc3171g,webcams,tp-link,tp-link tl-sc3171g wireless day and night surveillance camera,171.81
15336,td-8816,routers,tp-link,tp-link rt td-8816 1 ethernet port,17.0
15337,pa3877u-1mab,usb flash drives,toshiba,toshiba swivel-retractable 16 gb flash drive silver black pa3877u-1mab,59.99
15338,fpt-ag01u,video glasses,toshiba,toshiba fpt-ag01u 3d glasses black,53.01
15339,pa3792u-1bam,camcorders,toshiba,toshiba camileo s20 pa3792u-1bam basic full-hd camcorder silver black,78.43
15340,pa3791u-1cam,camcorders,toshiba,toshiba camileo h30 full hd camcorder silver black,
15341,1ep0 .019.03,portable vehicle gps,tomtom,tomtom xxl 550t 5-inch portable gps navigator lifetime traffic edition,105.99
15342,9n00 .100,cases,tomtom,tomtom one carry case and strap,1.7
15343,9uea .001.01,cases,tomtom,tomtom one carrying case and strap for one 125 130 130 s 140 and 140s brown,19.95
15344,1en4 .019.03,portable vehicle gps,tomtom,tomtom via 1405tm 4.3-inch portable gps navigator with lifetime traffic maps,
15345,tl-mr3420,routers,tp-link,tp-link tl-mr3420 300mbps wireless n router 4 ports 3g connectivity on-the-go quickly set up a 300mbps wireless network on-the go and share a 3g 3.75 g mobile connection 2 detachable antennas rp-sma connector compatible with umts hspa evdo usb .,65.99
15346,,computers accessories,kanguru solutions,8gb defender elite usb flash d,103.33
15347,tl-ant2414a,networking products,tp-link,tp-link tl-ant2414a 2.4 ghz directional antenna rp-sma male connector 14dbi directional operation boosts your signal to a further distance in a specific direction works with most of access points routers easy installation 100cm flexible cable .,46.99
15348,cln0015,computers accessories,thermaltake,thermaltake massive23 lx laptop notebook cooler oversized 230mm blue led fan usb cln0015,26.75
15349,ht-shk002ecbl,headsets,thermaltake,thermaltake tt esports shock foldable professional gaming headset 40mm with built-in bass driver noise-cancelling mic black ht-shk002ecbl black,58.99
15350,ht-isu005ebwh,headphones,thermaltake,thermaltake tt esports isurus gaming earphones headset with voice capability premium bass in-line microphone shinning ht-isu005ebwh white,33.53
15351,kb-chu003us,controllers,thermaltake,thermaltake tt esports challenger ultimate gaming keyboard fan cooler 64kb on-board memory kb-chu003us black with black light switch,86.0
15352,am/fm +,radio antennas,terk,terk technology am fm radio antenna,5.75
15353,2000-pgsk,styli,ten,ten one design s pogo sketch stylus pen silver for apple iphone ipod touch 2nd gen and blackberry and motorola droid a855,7.49
15354,t1-af25-104,styli,ten,ten one design pogo stylus for iphone 3g 3gs hot pink,13.49
15355,638-625,cases bags,tenba,tenba 638-625 mixx large camera shoulder bag black orange,
15356,,video glasses,dms,dms technology rechargeable infrared active shutter 3d glasses for samsung 3d tvs also supports mitsubishi with ir emitter,52.27
15357,atw-701 / h92,microphones accessories,audio-technica,audio technica atw251h92t2 200 series wireless headset microphone system,148.95
15358,ath-ad700,headphones,audio-technica,audio technica ath-ad700 open-air dynamic audiophile headphones,89.99
15359,100038,bags cases,canvas,nuo tech canvas netbook sleeve for 10.2 screens-color red tan,19.99
15360,p6-120mp,blank media,tdk,tdk p6-120mp 8mm mp premium camcorder video tape - 2 pack,8.2
15361,bd-re50,dvd cases,tdk,tdk bd-re dual layer blu ray disc 50gb 1-pack jewel case,32.95
15362,,,imation,tdk - 100 x cd-r - 700 mb 80min 52x - printable inner hub - storage media,37.62
15363,dmc90u3,,tdk,tdk 3-pack of 90 minute microcassettes dmc90u3,15.81
15364,dvd-r47fccb50 * m,dvd-r discs,tdk,tdk 16x dvd-r 50 pack spindle,10.99
15365,thz02302us,cases sleeves,targus,targus zierra leather portfolio for apple ipad 16gb 32gb 64gb wifi and wifi 3g thz02302us red,54.98
15366,tss17802us,car audio video,targus,a7 ipad slip case,21.32
15367,for ipad 1 2,cases sleeves,targus,targus truss case stand for apple ipad 16gb 32gb 64gb wifi 3g ipad 2 thz06103us black blue,45.27
15368,tl26164,accessories supplies,general electric,ge 26164 line cord with coupler 25 feet ivory,4.95
15369,tgc-np560,cases bags,merkury innovations,targus tgc-np560 neoprene camera case grey,11.57
15370,awv1231us,screen protectors,targus,targus screen protector with bubble-free adhesive for apple ipad 2 16 gb 32 gb 64 gb wi-fi 3g awv1231us clear,19.99
15371,awv1216us,screen protectors,targus,targus screen protector with bubble-free adhesive for apple ipad 16gb 32gb 64gb wifi and wifi 3g awv1216us clear,19.99
15372,padvd010u,computers accessories,targus,targus padvd010u usb 2.0 dvd cd-rom slim external drive - black,
15373,tg-unv,battery chargers,targus,targus digital tg-unv universal lithium ion charger for lion batteries,16.34
15374,tgc-cc425,cases bags,targus,targus digital tgc-cc425 compact camera case red,6.51
15375,bus0250,cases sleeves,targus,targus deluxe zierra case and stylus bundle for apple ipad bus0250 black,62.46
15376,cuct01ua,bags cases,targus,targus cuct01ua 14 ultra lite corporate traveler with air protection,16.0
15377,amu76us,mice,targus,targus cord-storing optical mouse amu76us black with gray,14.81
15378,tcg650,bags cases,global industrial,targus citygear chicago 15.4 notebook backpack - tcg650,71.69
15379,432687,data cartridges,tandberg,tandberg slr140 70 140gb tape cartridge,112.98
15380,432294,,tandberg,tandberg data slr7 20 40gb media,64.18
15381,,inkjet printer ink,4inkjets,t048620 epson remanufactured light magenta t0486 ink cartridge by ld products,4.99
15382,,inkjet printer ink,4inkjets,t048520 epson remanufactured light cyan t0485 ink cartridge by ld products,4.99
15383,,inkjet printer ink,ocinkjet,epson t044520 compatible remanufactured multi-pack color ink cartridges,14.95
15384,zt-20302-10l,graphics cards,zotac,zotac synergy geforce 210 512 mb tc 1gb 64-bit ddr2 589mhz 800mhz graphics card zt-20302-10l,54.02
15385,20821,audio video accessories,encore,disney princess royal horse show jc cs,12.54
15386,sip286,mp3 player accessories,sylvania,sylvania sip286 rotating speakerphone docking station with clock for iphone ipod black,38.89
15387,sy-ada33005,hdmi cables,syba,syba high quality mini displayport to hdmi adapter,7.14
15388,318-0999,computers accessories,dell,switch by design studio peacock blue 17-inch,49.99
15389,318-1016,computers accessories,dell,switch by design studio horizontal purple 17-inch,49.99
15390,,laminating supplies,swingline,swingline 50201 - desktop cartridge electric stapler 25-sheet capacity black,115.96
15391,,shredders,swingline,swi74350 - 32-sheet lever action handle heavy duty punch,29.21
15392,vis300-7m2,complete surveillance systems,svat,svat vis300-7m2 hands free 2-wire color video intercom system with 7 lcd monitor and night vision security camera,179.99
