music_entry_id,total_time,release_time,item_price,album_name,label_info,song,style,musician
37602,3:28,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,The Bidness ( Album Version ( Explicit ) ) [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37603,4:01,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Snoop D.O. Double G ( Album Version ( Explicit ) ) [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37604,4:41,"November 16 , 2004",$ 1.29,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Let 's Get Blown ( Album Version ( Explicit ) ) [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37605,4:24,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Step Yo Game Up ( Album Version ( Explicit ) ) [ feat . Trina ] [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37606,5:50,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Perfect ( Album Version ( Explicit ) ) [ feat . Charlie Wilson ] [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37607,0:21,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,WBallz ( Interlude ) ( Album Version ( Explicit ) ) [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37608,2:38,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Fresh Pair of Panties On ( Album Version ( Explicit ) ) [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37609,3:17,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Promise I ( Album Version ( Explicit ) ) [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37610,4:02,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Oh No ( Album Version ( Explicit ) w/o interlude ) [ feat . 50 Cent ] [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37611,3:08,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37612,3:56,"November 16 , 2004",$ 1.29,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Signs ( Album Version ( Explicit ) ) [ feat . Justin Timberlake ] [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37613,4:22,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,I 'm Threw Witchu ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37614,4:32,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Pass It Pass It ( Album Version ( Explicit ) ) [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37615,4:35,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,Girl Like U ( Album Version ( Explicit ) ) [ feat . Nelly ] [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37616,4:41,"November 16 , 2004",$ 0.99,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),( C ) 2004 Geffen Records,No Thang On Me ( Album Version ( Explicit ) ) [ feat . Bootsy Collins ] [ Explicit ],"Gangsta & Hardcore , Rap & Hip-Hop",Snoop Dogg
37617,4:56,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Cracks In Mr. Perfect ( Album Version ),R&B,Ne-Yo
37618,3:16,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Lazy Love ( Album Version ),R&B,Ne-Yo
37619,4:11,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Let Me Love You ( Until You Learn To Love Yourself ),R&B,Ne-Yo
37620,3:49,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Miss Right ( Album Version ),R&B,Ne-Yo
37621,4:07,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Jealous ( Album Version ),R&B,Ne-Yo
37622,4:09,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Do n't Make Em Like You ( Album Version ) [ feat . Wiz Khalifa ],R&B,Ne-Yo
37623,3:47,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Be The One ( Album Version ),R&B,Ne-Yo
37624,3:36,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Stress Reliever ( Album Version ),R&B,Ne-Yo
37625,3:26,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",She Is ( Album Version ) [ feat . Tim McGraw ],R&B,Ne-Yo
37626,3:57,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Carry On ( Her Letter To Him ) ( Album Version ),R&B,Ne-Yo
37627,3:41,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Forever Now ( Album Version ),R&B,Ne-Yo
37628,3:41,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Shut Me Down ( Album Version ),R&B,Ne-Yo
37629,4:38,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Unconditional ( Album Version ),R&B,Ne-Yo
37630,4:16,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Should Be You ( Album Version ) [ feat . Diddy ],R&B,Ne-Yo
37631,3:18,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",My Other Gun ( Album Version ),R&B,Ne-Yo
37632,4:58,"November 6 , 2012",$ 1.29,R.E.D. ( Deluxe Edition ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Alone With You ( Maddie 's Song ) ( Album Version ),R&B,Ne-Yo
37633,4:56,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Cracks In Mr. Perfect ( Album Version ),R&B,Ne-Yo
37634,3:16,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Lazy Love ( Album Version ),R&B,Ne-Yo
37635,4:11,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Let Me Love You ( Until You Learn To Love Yourself ),R&B,Ne-Yo
37636,3:49,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Miss Right ( Album Version ),R&B,Ne-Yo
37637,4:07,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Jealous ( Album Version ),R&B,Ne-Yo
37638,4:09,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Do n't Make Em Like You ( Album Version ) [ feat . Wiz Khalifa ],R&B,Ne-Yo
37639,3:47,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Be The One ( Album Version ),R&B,Ne-Yo
37640,3:36,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Stress Reliever ( Album Version ),R&B,Ne-Yo
37641,3:26,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",She Is ( Album Version ) [ feat . Tim McGraw ],R&B,Ne-Yo
37642,3:57,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Carry On ( Her Letter To Him ) ( Album Version ),R&B,Ne-Yo
37643,3:41,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Forever Now ( Album Version ),R&B,Ne-Yo
37644,3:41,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Shut Me Down ( Album Version ),R&B,Ne-Yo
37645,4:37,"November 6 , 2012",$ 1.29,R.E.D. [ + digital booklet ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Unconditional ( Album Version ),R&B,Ne-Yo
37646,4:02,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Finally Here ( Amended ),Rap & Hip-Hop,Flo Rida
37647,3:28,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Jump [ Feat . Nelly Furtado ],Rap & Hip-Hop,Flo Rida
37648,4:00,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Got ta Get It [ Dancer ],Rap & Hip-Hop,Flo Rida
37649,4:13,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Shone [ Feat . Pleasure P ],Rap & Hip-Hop,Flo Rida
37650,3:24,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Right Round,Rap & Hip-Hop,Flo Rida
37651,3:45,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",R.O.O.T.S.,Rap & Hip-Hop,Flo Rida
37652,4:03,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Be On You [ Feat . Ne-Yo ],Rap & Hip-Hop,Flo Rida
37653,3:31,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Mind On My Money,Rap & Hip-Hop,Flo Rida
37654,4:24,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Available [ Feat . Akon ],Rap & Hip-Hop,Flo Rida
37655,3:10,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Touch Me,Rap & Hip-Hop,Flo Rida
37656,4:21,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Never ( Amended ),Rap & Hip-Hop,Flo Rida
37657,4:12,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Sugar [ Feat . Wynter ],Rap & Hip-Hop,Flo Rida
37658,4:29,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Rewind [ Feat . Wyclef Jean ],Rap & Hip-Hop,Flo Rida
37659,7:53,"March 30 , 2009",$ 1.29,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.","Yayo [ Feat . Brisco , Billy Blue , Ball Greezy , Rick Ross , Red Eyezz , Bred , Pitbull & Ace Hood ] ( Amended Bonus Version )",Rap & Hip-Hop,Flo Rida
37660,4:02,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Finally Here ( Explicit ),Rap & Hip-Hop,Flo Rida
37661,3:28,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Jump [ Feat . Nelly Furtado ],Rap & Hip-Hop,Flo Rida
37662,4:00,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Got ta Get It [ Dancer ],Rap & Hip-Hop,Flo Rida
37663,4:13,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Shone [ Feat . Pleasure P ],Rap & Hip-Hop,Flo Rida
37664,3:24,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Right Round,Rap & Hip-Hop,Flo Rida
37665,3:45,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",R.O.O.T.S.,Rap & Hip-Hop,Flo Rida
37666,4:03,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Be On You [ Feat . Ne-Yo ],Rap & Hip-Hop,Flo Rida
37667,3:31,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Mind On My Money,Rap & Hip-Hop,Flo Rida
37668,4:24,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Available [ Feat . Akon ],Rap & Hip-Hop,Flo Rida
37669,3:10,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Touch Me,Rap & Hip-Hop,Flo Rida
37670,4:21,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Never ( Explicit ),Rap & Hip-Hop,Flo Rida
37671,4:12,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Sugar [ Feat . Wynter ],Rap & Hip-Hop,Flo Rida
37672,4:29,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",Rewind [ Feat . Wyclef Jean ],Rap & Hip-Hop,Flo Rida
37673,7:53,"March 30 , 2009",$ 1.29,R.O.O.T.S. [ Explicit ] ( Amazon Exclusive ),"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.","Yayo [ Feat . Brisco , Billy Blue , Ball Greezy , Rick Ross , Red Eyezz , Bred , Pitbull & Ace Hood ] [ Explicit ] ( Amazon Exclusive Version )",Rap & Hip-Hop,Flo Rida
37674,3:33,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Doses,"International , Rock , Caribbean & Cuba , Reggae",RAC
37675,4:20,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Wrecking Ball,"International , Rock , Caribbean & Cuba , Reggae",RAC
37676,2:24,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Generate,"International , Rock , Caribbean & Cuba , Reggae",RAC
37677,4:17,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Honey Pot,"International , Rock , Caribbean & Cuba , Reggae",RAC
37678,5:03,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Patois Superstar,"International , Rock , Caribbean & Cuba , Reggae",RAC
37679,4:10,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Robbin ' the Grave,"International , Rock , Caribbean & Cuba , Reggae",RAC
37680,2:52,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Avalon,"International , Rock , Caribbean & Cuba , Reggae",RAC
37681,5:39,"April 14 , 2015",$ 0.99,RAC,2015 RAC,50 Strong,"International , Rock , Caribbean & Cuba , Reggae",RAC
37682,2:06,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Baby Face Devil,"International , Rock , Caribbean & Cuba , Reggae",RAC
37683,5:57,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Street Signs and Pipe Dreams,"International , Rock , Caribbean & Cuba , Reggae",RAC
37684,3:58,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Therapy,"International , Rock , Caribbean & Cuba , Reggae",RAC
37685,4:25,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Mary Admire,"International , Rock , Caribbean & Cuba , Reggae",RAC
37686,6:11,"April 14 , 2015",$ 0.99,RAC,2015 RAC,Munchies in D,"International , Rock , Caribbean & Cuba , Reggae",RAC
37687,2:25,"April 14 , 2015",$ 0.99,RAC,2015 RAC,And It Goes,"International , Rock , Caribbean & Cuba , Reggae",RAC
37688,4:10,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Too Many People ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37689,2:47,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",3 Legs ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37690,2:29,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Ram On,Pop,Linda McCartney and Paul McCartney
37691,2:13,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Dear Boy ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37692,4:55,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Uncle Albert / Admiral Halsey ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37693,3:52,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Smile Away ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37694,2:23,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Heart Of The Country ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37695,5:24,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Monkberry Moon Delight ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37696,3:22,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Eat At Home ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37697,6:05,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Long Haired Lady ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37698,0:55,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",The Back Seat Of My Car ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37699,4:30,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Another Day ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37700,3:42,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music","Oh Woman , Oh Why ( 2012 Remaster )",Pop,Linda McCartney and Paul McCartney
37701,4:34,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Little Woman Love ( 2012 Remaster ),Pop,Linda McCartney and Paul McCartney
37702,2:07,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",A Love For You ( Jon Kelly Mix ),Pop,Linda McCartney and Paul McCartney
37703,4:08,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Hey Diddle ( Dixon Van Winkle Mix ),Pop,Linda McCartney and Paul McCartney
37704,3:48,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Great Cock And Seagull Race ( Dixon Van Winkle Mix ),Pop,Linda McCartney and Paul McCartney
37705,2:35,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Rode All Night ( 2012 Master ),Pop,Linda McCartney and Paul McCartney
37706,8:44,"May 21 , 2012",$ 1.29,RAM ( Deluxe Edition ),"( C ) 2012 MPL Communications , Inc under exclusive license to StarCon , LLC d/b/a Hear Music",Sunshine Sometime ( Earliest Mix ),Pop,Linda McCartney and Paul McCartney
37707,4:10,"May 22 , 2012",$ 1.29,RAM,"( C ) 2012 MPL Communications Inc under exclusive license to StarCon , LLC",Too Many People ( 2012 Remaster ),Pop,Paul McCartney
37708,2:47,"May 22 , 2012",$ 1.29,RAM,"( C ) 2012 MPL Communications Inc under exclusive license to StarCon , LLC",3 Legs ( 2012 Remaster ),Pop,Paul McCartney
37709,2:29,"May 22 , 2012",$ 1.29,RAM,"( C ) 2012 MPL Communications Inc under exclusive license to StarCon , LLC",Ram On ( 2012 Remaster ),Pop,Paul McCartney
