dblp_scholar_id,yr_published,journal_name,creator_list
19343,,"acm sigmod record ,",b mh
19344,1982.0,"acm transactions on database systems ,",e wong
19345,1996.0,"proceedings of the international conference on very large & hellip ; ,",p celis
19346,,submitted for,jh kang
19347,1996.0,"transplantation proceedings ,",i penn
19348,,,amd turkmani
19349,1988.0,,pj besl
19350,2005.0,"proceedings of the 20th ieee/acm international conference on & hellip ; ,","ji maletic , g antoniol , j cleland-huang , jh hayes"
19351,,"pc magazine ,",j mace
19352,1992.0,"new directions for teaching and learning ,",dw wheeler
19353,2001.0,"proceedings of the i mech e part d journal of automobile & hellip ; ,","sj jeong , ws kim"
19354,2001.0,"discussiones mathematicae graph theory ,","h galeana-sanchez , jj garcia-ruvalcaba"
19355,,& hellip ; of the25th international conference onverylarge,hv jagadish
19356,,"computerworld ,",j king
19357,,"proc . 28th midwest symp . on circuits and systems , louisville & hellip ; ,","r rassai , rw newcomb"
19358,,"proc . xxiv gen. assembly esc , athens , greece ,","v mã cents rza , z malita"
19359,,"at . energy ,","na kolokolâ ?? tsov , ga sulaberidze"
19360,1998.0,"& hellip ; journal of intelligent information processing systems ,","p vamplew , a adams"
19361,,proc . 29th conf . mechanical,"n berman , u shaked"
19362,1990.0,"new directions for adult and continuing education ,",sa mcclary
19363,,unpublished,l murphy
19364,1996.0,"history of programming languages -- ii table of contents ,",b ryder
19365,,522 d. hell et al. proceedings of 2nd ims international,y ito
19366,1999.0,"proc acm sigact sigmod sigart symp princ database syst ,","s grumbach , m rafanelli , l tininini"
19367,,"electronic design ,","w greer , b kean"
19368,,"see ref ,",gg laties
19369,1992.0,"management science ,",s rajagopalan
19370,,to,"b moser , m navara"
19371,,"international conference on management of data , hyderabad , & hellip ; ,","c cauvet , c roland , c proix"
19372,1987.0,,"cn jones , td berrill , po fries"
19373,,"middle east technical university ,",f evren
19374,1999.0,"polar geography ,","mg grosswald , tj hughes"
19375,1984.0,"new directions for program evaluation ,",jr russo
19376,2001.0,"computer networks ,","rw todd , mc chidester , ad george"
19377,,"electronic markets ,",p timmers
19378,,proc .,"k kã 1/4 spert , p dadam , j gã 1/4 nauer"
19379,,proc . intersoc . energy convers . eng . conf . 28th ( 1993 ),nik czer
19380,,"proceedings of setac 23rd annual meeting in north america ,","jm keller , jr kucklick , mm peden-adams , ma stamper"
19381,1996.0,,e winner
19382,1996.0,,gl fisher
19383,1985.0,"new directions for higher education ,","j green , d monical"
19384,1999.0,"bt technology journal ,","lq xu , a loffler , pj sheppard , d machin"
19385,,"md ,",wr garner
19386,1998.0,"proceedings : biological sciences ,","d bouchon , t rigaud , p juchault"
19387,1987.0,"new directions for higher education ,",j stark
19388,,"university of california , santa barbara ,",p lubin
19389,,"17th international conference on data engineering ,",y jun
19390,,,a saotti
19391,,"ieee computer ,","m gokhale , w holmes , a kosper , s lucas , r minnich ,"
19392,,"phil . mag ,",l rayleigh
19393,,"vldb ,","s heiler , a rosenthal"
19394,1996.0,"the vldb journal the international journal on very large & hellip ; ,","v kashyap , a sheth"
19395,,talk | demonstration _ sec | ta learning strategies room :,w sheila
19396,1998.0,,th bjorn
19397,,intl. conference on very large data bases,dko shmueli
19398,1994.0,,"wd frea , lk koegel , rl koegel"
19399,1993.0,"journal of emergency nursing ,","dj eagle , e rideout , p price , c mccann"
19400,,"zoonooz ( san diego ) ,",ce shaw
19401,2000.0,"submitted for publication ,","r muller , jb wells"
19402,,"electronic markets ,",jw palmer
19403,1983.0,,za smith
19404,1998.0,"new directions for teaching and learning ,","m steadman , m svinicki"
19405,,proceedings of the acm sigmod international conference on,"aa ap , s pramanik"
19406,1993.0,"journal of personality and social psychology ,","ll martin , dw ward , jw achee , rs wyer"
19407,2004.0,"proceedings of acm chi ,","k ryokai , s marti , h ishii"
19408,1996.0,"cellular and molecular biology letters ,",sr goodman
19409,2001.0,"computer networks ,",hma fahmy
19410,,"icccs90 , zurich , switzerland ,",r wepfer
19411,1991.0,"proceedings of the 1991 acm sigmod international conference & hellip ; ,","dn gordin , aj pasik"
19412,2002.0,"new directions for adult and continuing education ,",mv alfred
19413,,"proceedings of the 23rd emac conference , maastricht , no ,","s horne , s worthington"
19414,1997.0,"sigmod conference ,","ac arpaci-dusseau , rh arpaci-dusseau , de culler ,"
19415,,,fr gantmacher
19416,,,"v aleven , kr koedinger , k cross"
19417,1996.0,,"j erdman , j pankau , g skibinski"
19418,,proceedings of the 4th international workshop on computer -,"d garlan , e ilias , atip low-cost"
19419,2003.0,"cochrane database syst rev ,","gf strippoli , c manno , fp schena , jc craig"
19420,1982.0,,a benallou
19421,,,"ti pestina , pe stenberg , bi druker , sa steward , nk"
19422,,,"ww chu , ma merzbacher , l berkovich"
19423,,proceedings international conference on management of,"nh gehani , hv jagadish , o shmueli"
19424,,,"p quaresma , i rodrigues"
19425,2000.0,"management learning ,",r simpson
19426,1996.0,"new directions for adult and continuing education ,","wb james , je witte , d tal-mason"
19427,1988.0,,fg halasz
19428,,"san diego , california ,","pj baicich , cjo harrison"
19429,1985.0,"acm transactions on database systems ,","s pramanik , d ittner"
19430,1997.0,"lecture notes in computer science ,",a thompson
19431,,procs . 4th int . joint conf . on art .,lr harris
19432,2003.0,"computer networks ,","y yang , l zhang , jk muppala , st chanson"
19433,,"proc dis2000 , acm , acm ,","o bertelsen , c nielsen"
19434,2002.0,"annals-new york academy of sciences ,","mt schmolesky , jt weber , ci de zeeuw , c hansel"
19435,2003.0,,a steland
19436,1982.0,,kj gergen
19437,,,"e vynnycky , pem fine"
19438,,"procs of third internationa workshop on parsing technologies ,",r lutz
19439,,"proceedings of the 23rd conference on agricultural and & hellip ; ,",z chen
19440,1998.0,"blood-new york - ,","m hallek , pl bergsagel , kc anderson"
19441,,"proc . 23rd vldb ,",n huyn
19442,,"unpublished manuscript ,","vt kolstad , r baillargeon"
19443,1995.0,"journal of emergency nursing ,","j mcfarlane , l greenberg , a weltge , m watson"
19444,,"geography ,",dm smith
19445,,"phil . mag ,",l rayleigh
19446,2001.0,,al lloyd
19447,,"19th glow colloquium , athens , greece , april ,","c heycock , a kroch"
19448,1998.0,"physical geography ,",jj wolf
19449,,,hs luft
19450,2002.0,"discussiones mathematicae graph theory ,",ma henning
19451,,"ieee computer ,",ht kung
19452,,procs . of,"pr cohen , m dalrymple , db moran , f pereira"
19453,,,"r marelly , d harel , h kugler"
19454,,"proc . of 26th int . conf . on lightning protection , iclp , & hellip ; ,","a borghetti , ja gutierrez , ca nucci , m paolone , e"
19455,,"proceedings of the 1993 acm sigmod conference washington dc ,","r agrawal , t imielinski , a swami"
19456,1994.0,"sigmod conference ,","t catarci , g santucci"
19457,1992.0,"journal of personality and social psychology ,","md newcomb , m felix-ortiz"
19458,,"sen-i gakkaishi ,","m hoshi , t saito , a higuchi , t nakagawa"
19459,,,"e bertoli , a ambrosini , g zolese , r gabbianelli , d"
19460,,"umi to sora ,","t yamashiro , a maeda , m sakurai"
19461,2003.0,"proceedings of the 8th acm sigmod workshop on research & hellip ; ,","j lin , e keogh , s lonardi , b chiu"
19462,,"economic geography ,",s christopherson
19463,1999.0,"new directions for teaching and learning ,",cp brooke
19464,,,gf ledwich
19465,,"proceedings of the sigmod conference on management of data , & hellip ; ,","mj carey , dj dewitt , jf naughton , m asgarian , p"
19466,1999.0,"proceedings of the international conference on very large & hellip ; ,",s abiteboul
19467,,"& hellip ; world hydrogen energy conference , montreal , canada , june ,","j grace , am adris , j lim"
19468,,"computerworld ,",t ouellette
19469,,,k khorasani
19470,2001.0,"new directions for teaching and learning ,",r smith
19471,1996.0,"social studies and the young learner ,",ph porterâ ? ¦
19472,1995.0,"bt technology journal ,","m mulvey , iy kim , abd reid"
19473,,"microsoft acces ,",p nastase
19474,,,"ht pu , wh meyer , g wegner"
19475,20.0,,"apll reference , ibmon sh20"
19476,1989.0,,bm byrne
19477,1996.0,"genes to cells ,","o hatano , a takakusu , m nomura , k morohashi"
19478,,,"dc swinehart , pt zellweger , rb hagmann"
19479,,sigmod,"a buchner , m mulvenna"
19480,2000.0,"cochrane database syst rev ,","mj parker , hh handoll"
19481,,,n landscapes
19482,1991.0,"sigmod record ,","f saltor , m castellanos"
19483,,"proc . 4th int . conf . very large databases , berlin , west & hellip ; ,",u dayal
19484,1987.0,"sigmod record ,",rm mattison
19485,1994.0,,"s ceri , m houtsma , a keller , p samarati"
19486,,"proc . 26th int . symp . on combustion ,","v golâ ?? dshtein , i shreiber , i goldfarb , a"
19487,,"technical report , microsoft research ,","h jiang , hj zhang"
19488,1997.0,"vldb ,","p atzeni , g mecca , p merialdo"
19489,,"proc int ornithol congr symp ,","rw furness , dn nettleship"
19490,,"iamot2002 , the 11th international conference on management & hellip ; ,",m von zedtwitz
19491,,"proc . 26th int . electric propulsion conf. , rep.","v prisniakov , a kapulkin"
19492,,,i marshall
19493,1997.0,"lecture notes in computer science ,","r anderson , c manifavas , c sutherland"
19494,,see,"j mikl , a dzierbicki , pf smith , r greifinger , l"
19495,1993.0,"unpublished manuscript ,",r hartley
19496,,proceedings of the,s brin
19497,2005.0,"bt technology journal ,",c raab
19498,1983.0,"journal of personality and social psychology ,","sc kobasa , mc puccetti"
19499,1997.0,"journal of emergency nursing ,","lm bernardo , r henker , m bore , s sereika"
19500,,"computerworld ,",f withington
19501,,"proc . ica ,","s ikeda , n murata"
19502,1998.0,"proceedings-ieee ,","s katagiri , bh juang , ch lee"
19503,1995.0,"contributions to plasma physics ,","k stockwald , m neiger"
19504,1997.0,,sr narayanan
19505,,"international journal of educational policy , research and & hellip ; ,","z zhou , j lin"
19506,,"proc 5th int . conf . very large data bases ( acm ) , oct ,","k irani , s purkayastha , tj teo-rey"
19507,,stanford university :,"wj labio , h garcia-molina"
19508,1999.0,"bt technology journal ,","dj attwater , sj whittaker"
19509,,"new york ,",j schiffâ ? ¦
19510,,"int . conf on vldb , brisbane ,","m kitsuregawa , y ogawa"
19511,,"proceedings , r & d colloquium on river engineering and urban","s sinnakaudan , a ab ghani"
19512,2002.0,"genes to cells ,","f colland , n fujita , a ishihama , a kolb"
19513,2001.0,"acm sigmod record ,","s babu , m garofalakis , r rastogi"
19514,2004.0,"proceedings of the international conference on very large & hellip ; ,","u srivastava , j widom"
19515,,san,c technology
19516,2002.0,"new directions for teaching and learning ,",w dittoe
19517,,"see ref ,",cr ortloff
19518,1997.0,"proceedings of the fourth acm international conference on & hellip ; ,","ya aslandogan , c thier , c yu"
19519,1989.0,"new directions for teaching and learning ,",na stillings
19520,2001.0,"cochrane database syst rev ,",jp neilson
19521,,"md ,","b dorr , j hendler , s blanksteen , b migdalof"
19522,1982.0,"journal of personality and social psychology ,","sc kobasa , sr maddi , s kahn"
19523,,"trans . tech . publ. , zurich ( switzerland ) ,",t magnin
19524,1976.0,,b lax
19525,1991.0,"oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,",po lipas
19526,,"phil . mag ,",j crank
19527,,proceedings of the international conference on very large,"r hjelsvold , rm modeling"
19528,,,s hollander
19529,,procs . of the micro total analysis,"f arai , a ichikawa , t fukuda , t katsuragi"
19530,,"computerworld ,",m ferranti
19531,1991.0,"oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,","c albajar , r kinnunen , j tuominiemi , v karimaki , m"
19532,,,"fd kalk , rh french , hu alpay , g hughes"
19533,2003.0,"bt technology journal ,","e bonsma , n karunatillake , r shipman , m shackleton"
19534,,,w kent
19535,2001.0,"sigmod record ,",pa larson
19536,2002.0,,d salomon
19537,,,e gudes
19538,,,www-inst . eecs.berkeley.edu
19539,,,"s abiteboul , t milo , o benjelloun"
19540,,"lecture notes in computer science ,","a back , u moller , a stiglic"
19541,1999.0,"waste management ,","fr schroeder , m schmitt , u reichensperger"
19542,,"vol . i , brussels ,",d macdougallâ ? ¦
19543,1991.0,"oulu univ , proceedings of the 25 th annual conference of the & hellip ; ,","e kuusisto , j lilja , k imai , m pessa"
19544,,"proceedings of 3-d international conference , aser physics","vp gribkovskii , ga ket ` ko , vp konyaev , an kuzmin ,"
19545,1993.0,"pc magazine ,",wl rosch
19546,1903.0,,l fraser
19547,,"phil . mag ,",c buchanan
19548,,,"t gruber , s vemuri , j rice"
19549,1988.0,"proceedings of the 1988 acm sigmod international conference & hellip ; ,","m muralikrishna , dj dewitt"
19550,1979.0,"vldb ,",r demolombe
19551,1999.0,"genes to cells ,",a ishihama
19552,2003.0,"bt technology journal ,","h lacohã © e , n wakeford , i pearson"
19553,2000.0,"lecture notes in computer science ,","a blum , j langford"
19554,,san,"nb colthup , lh daly , se wiberley"
19555,,,m campbell
19556,,"proc . of acm sigmod int . conf . on management of data ,",t nguyen
19557,2005.0,"proceedings of the 31st international conference on very & hellip ; ,","jp dittrich , mav salles , d kossmann , l blunschi"
19558,,"phil . mag ,",ka gross
19559,,"acm trans . database syst ,","y ioannidis , s christodoulakis"
19560,,"bt technology journal ,",c harvey
19561,,,dpm hiele
19562,1998.0,"journal of personality and social psychology ,","ml cooper , pr shaver , nl collins"
19563,1995.0,"new directions for higher education ,",w warfield
19564,,,e bochinsky
19565,1976.0,"& hellip ; on infrared physics , zurich , switzerland , aug. 11-15 , 1975 . & hellip ; ,","w tam , r corriveau"
19566,,"technical report , department of statistics , stanford university ,","y tsaig , dl donoho"
19567,1996.0,,dj kruglinski
19568,,"vldb ,","g gardarin , p lebeux"
19569,1999.0,"information and software technology ,","k saleh , r probert , k al-saqabi"
19570,,"new directions for teaching and learning ,",ma wunsch
19571,2002.0,,jr priebe
19572,,"d. hendersen , proceedings of asis ,","nj belkin , s chang , t downs , t saracevic , s zhao"
19573,,,d steigerwald
19574,1999.0,,"m levene , g loizou"
19575,,,"x fan , x xie , hq zhou , wy ma"
19576,1991.0,,"b standish , o beelders"
19577,1995.0,"proceedings of the international conference on information & hellip ; ,","p weill , m broadbent , c butler , c soh"
19578,,"economic geography ,",d power
19579,1994.0,"lecture notes in computer science ,","l bouge , y le guyadec , g uiard , b virot"
19580,1996.0,"wisconsin law review ,",nr cahn
19581,,"academic , san diego ,",r weinberger
19582,,"computerworld ,",d freeland
19583,1990.0,"new directions for teaching and learning ,",j macgregor
19584,,"seminaire dâ ?? algebre paul dubreil , proceedings , paris",r froberg
19585,2000.0,"communications-acm ,","y van everdingen , j van hillegersberg , e waarts"
19586,2002.0,"the vldb journalâ ?? the international journal on very large & hellip ; ,","p apers , s ceri , r snodgrass"
19587,,seventh international world wide web conference,t berners-lee
