media_id,download_price,alb_nm,rights_details,artist_label,duration,publication_date,track
4275,$ 1.29,Andrew McMahon In The Wilderness,"( C ) 2014 Vanguard Records , a Welk Music Group Company",Andrew McMahon in the Wilderness,4:04,"October 14 , 2014",Black And White Movies
4276,$ 1.29,Andrew McMahon In The Wilderness,"( C ) 2014 Vanguard Records , a Welk Music Group Company",Andrew McMahon in the Wilderness,4:11,"October 14 , 2014",Driving Through A Dream
4277,$ 1.29,Andrew McMahon In The Wilderness,"( C ) 2014 Vanguard Records , a Welk Music Group Company",Andrew McMahon in the Wilderness,3:48,"October 14 , 2014",Halls
4278,$ 1.29,Andrew McMahon In The Wilderness,"( C ) 2014 Vanguard Records , a Welk Music Group Company",Andrew McMahon in the Wilderness,2:59,"October 14 , 2014",Rainy Girl
4279,$ 1.29,Andrew McMahon In The Wilderness,"( C ) 2014 Vanguard Records , a Welk Music Group Company",Andrew McMahon in the Wilderness,3:57,"October 14 , 2014",Maps For The Getaway
4280,$ 1.29,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,3:10,"June 14 , 2011",Keep Your Head Up
4281,$ 0.99,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,2:52,"June 14 , 2011",Fine By Me
4282,$ 0.99,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,3:55,"June 14 , 2011",Slow
4283,$ 0.99,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,3:23,"June 14 , 2011",You Should Know Better
4284,$ 0.99,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,3:03,"June 14 , 2011",Lunatic
4285,$ 0.99,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,3:41,"June 14 , 2011",Miss Me
4286,$ 0.99,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,3:53,"June 14 , 2011",The Pocket
4287,$ 0.99,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,3:32,"June 14 , 2011",Ladies
4288,$ 0.99,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,3:41,"June 14 , 2011",Love Love Love ( Let You Go )
4289,$ 0.99,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,3:11,"June 14 , 2011",Build Me A Girl
4290,$ 0.99,Andy Grammer [ + Video ] [ + Digital Booklet ],( C ) 2011 S-Curve Records,Andy Grammer,3:54,"June 14 , 2011",Biggest Man In Los Angeles
4291,$ 1.29,Angel In The Night,( C ) 2011 S-Curve Records,Basshunter,2:56,"July 23 , 2013",Angel in the Night ( Radio Edit )
4292,$ 1.29,Angel In The Night,( C ) 2011 S-Curve Records,Basshunter,2:44,"July 23 , 2013",Angel in the Night ( Soul Seekerz Radio Edit )
4293,$ 1.29,Angel In The Night,( C ) 2011 S-Curve Records,Basshunter,5:17,"July 23 , 2013",Angel in the Night ( Extended Mix )
4294,$ 1.29,Angel In The Night,( C ) 2011 S-Curve Records,Basshunter,7:46,"July 23 , 2013",Angel in the Night ( Soul Seekerz Extended Mix )
4295,$ 1.29,Angel In The Night,( C ) 2011 S-Curve Records,Basshunter,6:36,"July 23 , 2013",Angel in the Night ( Ali Payami Remix )
4296,$ 1.29,Angel In The Night,( C ) 2011 S-Curve Records,Basshunter,5:37,"July 23 , 2013",Angel in the Night ( Headhunters Remix )
4297,$ 1.29,Angels ( Featuring The Notorious B.I.G. ) [ Explicit ],( C ) 2009 Bad Boy/Interscope Records,Diddy - Dirty Money,5:13,"November 3 , 2009",Angels ( Featuring The Notorious B.I.G. ) [ Explicit ]
4298,$ 1.29,Angels ( Remix ),( C ) 2010 Bad Boy/Interscope Records,Diddy - Dirty Money ( Featuring Rick Ross ),4:06,"February 9 , 2010",Angels ( Remix )
4299,$ 1.29,Angels And Alcohol,"( C ) 2015 ACR Records , LLC",Alan Jackson,5:13,"July 17 , 2015",You Can Always Come Home
4300,$ 1.29,Angels And Alcohol,"( C ) 2015 ACR Records , LLC",Alan Jackson,3:34,"July 17 , 2015",You Never Know
4301,$ 1.29,Angels And Alcohol,"( C ) 2015 ACR Records , LLC",Alan Jackson,3:33,"July 17 , 2015",Angels And Alcohol
4302,$ 1.29,Angels And Alcohol,"( C ) 2015 ACR Records , LLC",Alan Jackson,3:25,"July 17 , 2015",Gone Before You Met Me
4303,$ 1.29,Angels And Alcohol,"( C ) 2015 ACR Records , LLC",Alan Jackson,4:13,"July 17 , 2015",The One You 're Waiting On
4304,$ 1.29,Angels And Alcohol,"( C ) 2015 ACR Records , LLC",Alan Jackson,4:38,"July 17 , 2015",Jim And Jack And Hank
4305,$ 1.29,Angels And Alcohol,"( C ) 2015 ACR Records , LLC",Alan Jackson,3:17,"July 17 , 2015",I Leave A Light On
4306,$ 1.29,Angels And Alcohol,"( C ) 2015 ACR Records , LLC",Alan Jackson,4:17,"July 17 , 2015",Flaws
4307,$ 1.29,Angels And Alcohol,"( C ) 2015 ACR Records , LLC",Alan Jackson,3:09,"July 17 , 2015",When God Paints
4308,$ 1.29,Angels And Alcohol,"( C ) 2015 ACR Records , LLC",Alan Jackson,3:25,"July 17 , 2015","Mexico , Tequila And Me"
4309,$ 1.29,Animals ( 2011 Remastered Version ),"( C ) 2015 ACR Records , LLC",Pink Floyd,1:24,"September 26 , 2011",Pigs On The Wing ( Part One ) [ 2011 Remastered Version ]
4310,$ 1.29,Animals ( 2011 Remastered Version ),"( C ) 2015 ACR Records , LLC",Pink Floyd,17:05,"September 26 , 2011",Dogs ( 2011 Remastered Version )
4311,$ 0.99,Anna Lunoe & Friends EP,( p ) Future Classic,"Anna Lunoe , Flume , Touch Sensitive",4:29,,I Met You
4312,$ 0.99,Anna Lunoe & Friends EP,( p ) Future Classic,"Anna Lunoe , Flume , Touch Sensitive",6:09,,Real Talk
4313,$ 0.99,Anna Lunoe & Friends EP,( p ) Future Classic,"Anna Lunoe , Flume , Touch Sensitive",5:14,,I Met You ( Late Night Tuff Guy Disco Dub )
4314,$ 0.99,Anna Lunoe & Friends EP,( p ) Future Classic,"Anna Lunoe , Flume , Touch Sensitive",6:33,,I Met You ( Djhmc Dirty House Dub )
4315,$ 1.29,Annie Mac Presents 2013,"( C ) 2013 Virgin EMI Records , a division of Universal Music Operations Limited",Various artists,5:09,"October 15 , 2013",Need U ( 100 % ) ( Skreamix ) [ feat . A * M * E ]
4316,$ 1.29,Annie Mac Presents 2013,"( C ) 2013 Virgin EMI Records , a division of Universal Music Operations Limited",Various artists,4:03,"October 15 , 2013",Reverse Skydiving ( Shadow Child Remix ) [ feat . Anabel Englund ]
4317,$ 1.29,Annie Mac Presents 2013,"( C ) 2013 Virgin EMI Records , a division of Universal Music Operations Limited",Various artists,4:09,"October 15 , 2013",Real [ feat . Yasmin ]
4318,$ 1.29,Annie Mac Presents 2013,"( C ) 2013 Virgin EMI Records , a division of Universal Music Operations Limited",Various artists,4:09,"October 15 , 2013",When A Fire Starts To Burn
4319,$ 1.29,Annie Mac Presents 2013,"( C ) 2013 Virgin EMI Records , a division of Universal Music Operations Limited",Various artists,4:26,"October 15 , 2013",Bassline [ feat . The Get Along Gang ]
4320,$ 1.29,Annie Mac Presents 2013,"( C ) 2013 Virgin EMI Records , a division of Universal Music Operations Limited",Various artists,3:26,"October 15 , 2013",My Love [ feat . Jess Glynne ]
4321,$ 1.29,Annie Mac Presents 2013,"( C ) 2013 Virgin EMI Records , a division of Universal Music Operations Limited",Various artists,4:30,"October 15 , 2013",Everytime
4322,$ 1.29,Annie Mac Presents 2013,"( C ) 2013 Virgin EMI Records , a division of Universal Music Operations Limited",Various artists,3:02,"October 15 , 2013",Imagine It Was Us
4323,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,2:18,"March 15 , 2005",Scientific Remote Viewing
4324,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,2:50,"March 15 , 2005",Wraith
4325,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,3:54,"March 15 , 2005",Counting the Days
4326,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,2:10,"March 15 , 2005",The Will or the Way
4327,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,5:35,"March 15 , 2005",Piecemaker
4328,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,3:01,"March 15 , 2005",Enviovore
4329,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,4:41,"March 15 , 2005",Dying Will Be the Death of Me
4330,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,3:54,"March 15 , 2005",Inside Is Out
4331,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,2:45,"March 15 , 2005",Sleeprace
4332,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,2:17,"March 15 , 2005",Kill for Weed
4333,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,2:25,"March 15 , 2005",Litany of Failure
4334,$ 0.99,Anomalies,"( c ) 2005 Relapse Records , Inc.",Cephalic Carnage,9:49,"March 15 , 2005",Ontogeny of Behavior
4335,$ 0.89,Another Place,"( c ) 2005 Relapse Records , Inc.",Mitch Murder,2:21,,Frame of Mind
4336,$ 0.89,Another Place,"( c ) 2005 Relapse Records , Inc.",Mitch Murder,4:14,,Killer Angels
4337,$ 0.89,Another Place,"( c ) 2005 Relapse Records , Inc.",Mitch Murder,4:41,,Medley for Science
4338,$ 0.99,Another Way,( C ) 2009 Karatemusik,Electrixx,6:00,"June 3 , 2009",Another Way ( Feat . Jodyz )
4339,$ 0.99,Another Way,( C ) 2009 Karatemusik,Electrixx,5:40,"June 3 , 2009",Toys for Boys ( Feat . Jodyz )
4340,$ 0.99,Another Way,( C ) 2009 Karatemusik,Electrixx,3:48,"June 3 , 2009",Another Way ( Video Edit ) [ Feat . Jodyz ]
4341,$ 0.99,Another You ( CID Remix ),Armada Music B.V.,Armin van Buuren feat . Mr. Probz,2:59,"August 15 , 2015",Another You ( CID Radio Edit )
4342,$ 0.99,Another You ( CID Remix ),Armada Music B.V.,Armin van Buuren feat . Mr. Probz,4:35,"August 15 , 2015",Another You ( CID Remix )
4343,$ 0.99,Another You ( Headhunterz Remix ),Armada Music B.V.,Armin van Buuren feat . Mr. Probz,3:08,"May 9 , 2015",Another You ( Headhunterz Radio Edit )
4344,$ 0.99,Another You ( Headhunterz Remix ),Armada Music B.V.,Armin van Buuren feat . Mr. Probz,4:49,"May 9 , 2015",Another You ( Headhunterz Remix )
4345,$ 0.99,Another You ( Pretty Pink Remix ),Armada Music B.V.,Armin van Buuren feat . Mr. Probz,2:35,"June 19 , 2015",Another You ( Pretty Pink Radio Edit )
4346,$ 0.99,Another You ( Pretty Pink Remix ),Armada Music B.V.,Armin van Buuren feat . Mr. Probz,6:15,"June 19 , 2015",Another You ( Pretty Pink Remix )
4347,$ 0.99,Another You ( Ronski Speed Remix ),Armin Audio B.V. under exclusive license to Armada Music B.V.,Armin van Buuren feat . Mr. Probz,3:53,"July 24 , 2015",Another You ( Ronski Speed Radio Edit )
4348,$ 0.99,Another You ( Ronski Speed Remix ),Armin Audio B.V. under exclusive license to Armada Music B.V.,Armin van Buuren feat . Mr. Probz,7:55,"July 24 , 2015",Another You ( Ronski Speed Remix )
4349,$ 0.99,Another You,Armada Music B.V.,Armin van Buuren feat . Mr. Probz,3:12,"May 8 , 2015",Another You
4350,$ 0.99,Another You,Armada Music B.V.,Armin van Buuren feat . Mr. Probz,3:41,"May 8 , 2015",Another You ( Mark Sixma Radio Edit )
4351,$ 0.99,Another You,Armada Music B.V.,Armin van Buuren feat . Mr. Probz,4:54,"May 8 , 2015",Another You ( Extended Mix )
4352,$ 0.99,Another You,Armada Music B.V.,Armin van Buuren feat . Mr. Probz,4:41,"May 8 , 2015",Another You ( Mark Sixma Remix )
4353,$ 0.99,Another You,Armada Music B.V.,Armin van Buuren feat . Mr. Probz,3:12,"May 8 , 2015",Another You
4354,$ 0.99,Another You,Armada Music B.V.,Armin van Buuren feat . Mr. Probz,3:41,"May 8 , 2015",Another You ( Mark Sixma Radio Edit )
4355,$ 0.99,Another You,Armada Music B.V.,Armin van Buuren feat . Mr. Probz,4:54,"May 8 , 2015",Another You ( Extended Mix )
4356,$ 0.99,Another You,Armada Music B.V.,Armin van Buuren feat . Mr. Probz,4:41,"May 8 , 2015",Another You ( Mark Sixma Remix )
4357,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,0:37,"December 13 , 2011",Anthem Inc Intro [ Explicit ]
4358,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,3:34,"December 13 , 2011",Naughty Nation [ Explicit ]
4359,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,3:57,"December 13 , 2011",Throw It Up CD ( feat . Tah G Ali ) [ Explicit ]
4360,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,3:39,"December 13 , 2011",I Got ta Lotta ( feat . Sonny Black ) [ Explicit ]
4361,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,4:09,"December 13 , 2011",Perfect Party ( feat . Joe ) [ Explicit ]
4362,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,3:31,"December 13 , 2011",Flags ( feat . Balewa Muhammad ) [ Explicit ]
4363,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,3:38,"December 13 , 2011",Name Game ( Remember ) [ feat . Kate Nauta ] [ Explicit ]
4364,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,3:47,"December 13 , 2011",God is Us ( feat . Queen Latifah ) [ Explicit ]
4365,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,4:12,"December 13 , 2011","Gunz & Butta ( feat . Du It All , Black , Dueja & B. Wells ) [ Explicit ]"
4366,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,4:52,"December 13 , 2011",I Know What It 's Like [ Explicit ]
4367,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,4:05,"December 13 , 2011",Ride [ Explicit ]
4368,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,3:57,"December 13 , 2011","Impeach The Planet ( feat . Du It All , Black & Fam ) [ Explicit ]"
4369,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,3:37,"December 13 , 2011",Doozit ( feat . Syleena Johnson ) [ Explicit ]
4370,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,3:02,"December 13 , 2011",Uptown Anthem [ Explicit ]
4371,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,4:11,"December 13 , 2011",Hip Hop Hooray [ Explicit ]
4372,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,4:10,"December 13 , 2011",O.P.P. [ Explicit ]
4373,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,3:21,"December 13 , 2011",Feel Me Flow [ Explicit ]
4374,$ 0.99,Anthem Inc. [ Explicit ],( C ) 2011 Entertainment One Music,Naughty By Nature,4:11,"December 13 , 2011",Everything 's Gon na Be Alright [ Explicit ]
4375,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:55,"January 1 , 2004","Ruby , Do n't Take Your Love To Town"
4376,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,4:05,"January 1 , 2004",Something 's Burning
4377,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,3:25,"January 1 , 2004",Just Dropped In ( To See What Condition My Condition Was In )
4378,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,3:21,"January 1 , 2004",Heed The Call
4379,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:59,"January 1 , 2004",But You Know I Love You
4380,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:45,"January 1 , 2004",Reuben James
4381,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:48,"January 1 , 2004",Love Woman
4382,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,3:20,"January 1 , 2004",Tell It All Brother
4383,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:40,"January 1 , 2004",Me And Bobby McGee
4384,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:36,"January 1 , 2004",Elvira
4385,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,3:04,"January 1 , 2004",Molly
4386,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:56,"January 1 , 2004",Shine On Ruby Mountain
4387,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:12,"January 1 , 2004",Where Does Rosie Go
4388,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:23,"January 1 , 2004",We All Got To Help Each Other
4389,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:26,"January 1 , 2004","Always Leaving , Always Gone"
4390,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,3:11,"January 1 , 2004",Sunshine
4391,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,3:18,"January 1 , 2004",Church Without A Name
4392,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:23,"January 1 , 2004",She Even Woke Me Up To Say Goodbye
4393,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,2:34,"January 1 , 2004",Poem For My Little Lady
4394,$ 0.99,Anthology,( c ) 2004 Master Classics,Kenny Rogers & The First Edition,3:21,"January 1 , 2004",For The Good Times
4395,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:39,"May 23 , 1995",The Way You Do The Things You Do ( Single Version / Mono )
4396,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:54,"May 23 , 1995",I 'll Be In Trouble ( Single Version ( Mono ) )
4397,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:55,"May 23 , 1995",The Girl 's Alright With Me ( Single Version ( Mono ) )
4398,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:14,"May 23 , 1995",Girl ( Why You Wan na Make Me Blue ) ( Single Version ( Mono ) )
4399,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:56,"May 23 , 1995",My Girl ( Single Version ( Mono ) )
4400,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:59,"May 23 , 1995",It 's Growing ( Single Version ( Mono ) )
4401,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:56,"May 23 , 1995",What Love Has Joined Together ( Single Version ( Mono ) )
4402,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:57,"May 23 , 1995",Who 's Lovin ' You ( Mono )
4403,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:50,"May 23 , 1995",Since I Lost My Baby ( Single Version ( Mono ) )
4404,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:40,"May 23 , 1995",You 've Got To Earn It ( Single Version ( Mono ) )
4405,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:24,"May 23 , 1995",Nobody But You ( Mono )
4406,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:58,"May 23 , 1995",My Baby ( Single Version ( Mono ) )
4407,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:55,"May 23 , 1995",Do n't Look Back ( Single Version ( Mono ) )
4408,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,4:50,"May 23 , 1995",Ol' Man River ( Live Mono ( 1966 Roostertail ) )
4409,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:38,"May 23 , 1995",Get Ready ( Single Version ( Mono ) )
4410,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:34,"May 23 , 1995",Ai n't Too Proud To Beg ( Single Version ( Mono ) )
4411,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:28,"May 23 , 1995",You 'll Lose A Precious Love ( Single Version ( Mono ) )
4412,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:22,"May 23 , 1995",Beauty Is Only Skin Deep ( Single Version ( Mono ) )
4413,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:27,"May 23 , 1995",( I Know ) I 'm Losing You ( Single Version ( Mono ) )
4414,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,3:18,"May 23 , 1995",All I Need ( Single Version ( Mono ) )
4415,$ 1.29,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,3:12,"May 23 , 1995",You 're My Everything ( Single Version ( Mono ) )
4416,$ 0.99,Anthology,"( C ) 1995 Motown Records , a Division of UMG Recordings , Inc.",The Temptations,2:38,"May 23 , 1995",( Loneliness Made Me Realize ) It 's You That I Need ( Single Version ( Mono ) )
