entry_id,track,duration_min,music_style,issue_date,album,artist_title,copyright_info,music_price
876,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
877,Thank Me Now,5:28,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",15-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records,$ 1.29
878,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
879,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
880,Thank Me Now,5:28,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",15-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records,$ 1.29
881,Charged Up,3:09,"Hip-Hop/Rap , Music , Rap",31-Jul-15,Charged Up - Single,Drake,2015 Cash Money Records Inc.,$ 1.29
882,Fear,4:40,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",15-Sep-09,So Far Gone,Drake,2009 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
883,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
884,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
885,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
886,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
887,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
888,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
889,Ride My Beat,3:33,"Soundtrack , Music , Pop",3-Apr-12,StreetDance 2 ( OST ),Polluted Mindz,"2012 Universal Island Records , a division of Universal Music Operations Limited",Album Only
890,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
891,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
892,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
893,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
894,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
895,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
896,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
897,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
898,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
899,Hold On,2:07,"Pop , Music , Soundtrack , TV Soundtrack",1-Aug-06,N Soundtrack,Mandy Musgrave,2006 Viacom International Inc.,Album Only
900,Producer Commentary ( Bonus ),22:30,"R&B / Soul,Music,Hip-Hop / Rap , Rap , Soul , Alternative Rap,Neo-Soul",22-Sep-08,Soul Movement Vol . I,Slakah the Beatchild,2008 BBE,Album Only
901,Producer Commentary ( Bonus ),22:30,"R&B / Soul,Music,Hip-Hop / Rap , Rap , Soul , Alternative Rap,Neo-Soul",22-Sep-08,Soul Movement Vol . I,Slakah the Beatchild,2008 BBE,Album Only
902,Producer Commentary ( Bonus ),22:30,"R&B / Soul,Music,Hip-Hop / Rap , Rap , Soul , Alternative Rap,Neo-Soul",22-Sep-08,Soul Movement Vol . I,Slakah the Beatchild,2008 BBE,Album Only
903,Fear,4:40,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",15-Sep-09,So Far Gone,Drake,2009 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
904,Fear,4:40,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",15-Sep-09,So Far Gone,Drake,2009 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
905,Fear,4:40,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",15-Sep-09,So Far Gone,Drake,2009 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
906,Fear,4:40,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",15-Sep-09,So Far Gone,Drake,2009 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
907,Fear,4:40,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Hardcore Rap , Dirty South",15-Sep-09,So Far Gone,Drake,2009 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
908,Always Strapped ( Remix ),4:30,"Hip-Hop/Rap , Music , Dirty South",23-Nov-09,Pricele $ $,"Birdman , Lil Wayne & MackMaine",2009 Cash Money Records Inc.,$ 0.99
909,Always Strapped ( Remix ),4:30,"Hip-Hop/Rap , Music , Dirty South",23-Nov-09,Pricele $ $,"Birdman , Lil Wayne & MackMaine",2009 Cash Money Records Inc.,$ 0.99
910,Always Strapped ( Remix ),4:30,"Hip-Hop/Rap , Music , Dirty South",23-Nov-09,Pricele $ $,"Birdman , Lil Wayne & MackMaine",2009 Cash Money Records Inc.,$ 0.99
911,Thank Me Now,5:28,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Rap , Rock , Hardcore Rap",15-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records,$ 1.29
912,9AM In Dallas,3:39,"Hip-Hop/Rap , Music",15-Jun-10,9AM In Dallas - Single,Drake,2010 Young Money Entertainment/cash Money Records,$ 1.29
913,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
914,Thank Me Now,5:28,"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",16-Jun-10,Thank Me Later,Drake,2010 Young Money Entertainment/Cash Money Records/Universal Motown,$ 1.29
915,Charged Up,3:09,"Hip-Hop/Rap , Music , Rap",31-Jul-15,Charged Up - Single,Drake,2015 Cash Money Records Inc.,$ 1.29
916,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
917,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
918,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
919,6PM In New York,4:43,"Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B",13-Feb-15,If You 're Reading This It 's Too Late,Drake,2015 Cash Money Records Inc.,$ 1.29
920,30 for 30 Freestyle,4:13,"Hip-Hop/Rap , Music",20-Sep-15,What a Time To Be Alive,Drake,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",$ 1.29
921,30 for 30 Freestyle,4:13,"Hip-Hop/Rap , Music",20-Sep-15,What a Time To Be Alive,Drake,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",$ 1.29
922,30 for 30 Freestyle,4:13,"Hip-Hop/Rap , Music",20-Sep-15,What a Time To Be Alive,Drake,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",$ 1.29
923,30 for 30 Freestyle,4:13,"Hip-Hop/Rap , Music",20-Sep-15,What a Time To Be Alive,Drake,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",$ 1.29
924,Back To Back,2:50,"Hip-Hop/Rap , Music",31-Jul-15,Back To Back - Single,Drake,2015 Cash Money Records Inc.,$ 1.29
925,30 for 30 Freestyle,4:13,"Hip-Hop/Rap , Music",20-Sep-15,What a Time To Be Alive,Drake,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",$ 1.29
926,30 for 30 Freestyle,4:13,"Hip-Hop/Rap , Music",20-Sep-15,What a Time To Be Alive,Drake,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",$ 1.29
927,Right Hand,3:10,"Hip-Hop/Rap , Music",31-Jul-15,Right Hand - Single,Drake,2015 Cash Money Records Inc.,$ 1.29
928,30 for 30 Freestyle,4:13,"Hip-Hop/Rap , Music",20-Sep-15,What a Time To Be Alive,Drake,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",$ 1.29
929,30 for 30 Freestyle,4:13,"Hip-Hop/Rap , Music",20-Sep-15,What a Time To Be Alive,Drake,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",$ 1.29
930,30 for 30 Freestyle,4:13,"Hip-Hop/Rap , Music",20-Sep-15,What a Time To Be Alive,Drake,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",$ 1.29
931,30 for 30 Freestyle,4:13,"Hip-Hop/Rap , Music",20-Sep-15,What a Time To Be Alive,Drake,"2015 Cash Money Records Inc. . With Epic Records , a division of Sony Music Entertainment/A1",$ 1.29
932,Hotline Bling,4:27,"Hip-Hop/Rap , Music , Rap",31-Jul-15,Hotline Bling - Single,Drake,2015 Cash Money Records Inc.,$ 1.29
933,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
934,This or That ( Now What 's Next Bonus Track ),3:18,"Pop , Music",8-Feb-11,"NOW That 's What I Call Music , Vol . 37",Jacob Latimore,"Compilation 2011 NOW Joint Venture . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Catalog , 1750 North Vine Street , Hollywood , CA 90028 .",Album Only
935,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
936,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
937,Ours,3:57,"Country , Music",8-Nov-11,Ours - Single,Taylor Swift,"2010 Big Machine Records , LLC .",$ 1.29
938,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
939,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
940,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
941,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
942,Superman,4:35,"Country , Music , Honky Tonk",8-Nov-11,Superman - Single,Taylor Swift,"2010 Big Machine Records , LLC .",$ 1.29
943,Girl At Home,3:40,"Country , Music",2012,Girl At Home - Single,Taylor Swift,"2012 Big Machine Records , LLC .",$ 1.29
944,Want to Want Me,3:27,"Pop , Music",27-Apr-15,Summer Hits,Jason Derulo,2015 BY Music,$ 1.29
945,If This Was a Movie,3:54,"Country , Music , Honky Tonk",8-Nov-11,If This Was a Movie - Single,Taylor Swift,"2010 Big Machine Records , LLC .",$ 1.29
946,Ronan,4:25,"Country , Music",8-Sep-12,Ronan - Single,Taylor Swift,"2012 Big Machine Records , LLC .",$ 1.29
947,The Moment I Knew,4:44,"Country , Music",2012,The Moment I Knew - Single,Taylor Swift,"2012 Big Machine Records , LLC .",$ 1.29
948,Come Back ... Be Here,3:42,"Country , Music",2012,Come BackŠ -- _ Be Here - Single,Taylor Swift,"2012 Big Machine Records , LLC .",$ 1.29
949,State of Grace ( Acoustic Version ),5:23,"Country , Music",2012,State of Grace ( Acoustic Version ) - Single,Taylor Swift,"2012 Big Machine Records , LLC .",$ 1.29
950,White Christmas,2:34,"Holiday , Music , Country , Honky Tonk , Christmas",14-Oct-07,The Taylor Swift Holiday Collection - EP,Taylor Swift,"2008 Big Machine Records , LLC",$ 1.29
951,Everything Has Changed ( Remix ) [ feat . Ed Sheeran ],4:06,"Country , Music",23-Jul-13,Everything Has Changed ( Remix ) [ feat . Ed Sheeran ] - Single,Taylor Swift,"2013 Big Machine Records , LLC .",$ 1.29
952,Back to December ( Acoustic Version ),4:52,"Country , Music , Honky Tonk , Rock",8-Nov-11,Back to December ( Acoustic Version ) - Single,Taylor Swift,"2010 Big Machine Records , LLC .",$ 1.29
953,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
954,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
955,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
956,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
957,Sweeter Than Fiction ( From `` One Chance '' ),3:54,"Country , Music , Soundtrack",21-Oct-13,Sweeter Than Fiction ( From `` One Chance '' ) - Single,Taylor Swift,"2013 Big Machine Records , LLC .",$ 1.29
958,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
959,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
960,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
961,Haunted ( Acoustic Version ),3:37,"Country , Music , Honky Tonk",8-Nov-11,Haunted ( Acoustic Version ) - Single,Taylor Swift,"2010 Big Machine Records , LLC .",$ 1.29
962,"Red ( 2013 CMA Awards Performance ) [ feat . Alison Krauss , Edgar Meyer , Eric Darken , Sam Bush & Vince Gill ]",3:51,"Country , Music",7-Nov-13,"Red ( 2013 CMA Awards Performance ) [ feat . Alison Krauss , Edgar Meyer , Eric Darken , Sam Bush & Vince Gill ] - Single",Taylor Swift,"2013 Big Machine Records , LLC .",$ 1.29
963,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
964,Teardrops On My Guitar ( Pop Version ),2:59,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",24-Oct-06,Taylor Swift ( Bonus Track Version ),Taylor Swift,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",$ 0.99
965,Mine ( Pop Mix ),3:49,"Country , Music , Honky Tonk , Rock",8-Nov-11,Mine ( Pop Mix ) - Single,Taylor Swift,"2010 Big Machine Records , LLC .",$ 1.29
966,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
967,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
968,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
969,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
970,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
971,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
972,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
973,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
974,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
975,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
976,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
977,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
978,Speak Now - World Tour Live Concert ( Live 2011 ),2:09:26,"Country , Music , Rock , Contemporary Country , Honky Tonk",21-Nov-11,Speak Now - World Tour Live,Taylor Swift,"2011 Big Machine Records , LLC .",Album Only
