item_id,music_album,play_time,release_date,copyright_details,song_title,singer_name,genre_class,item_price
6232,Love On the Inside ( Deluxe Fan Edition ),4:49,22-Jul-08,"‰ ãÑ 2008 Mercury Records , a Division of UMG Recordings , Inc.",Come On Get Higher ( Live ) [ Bonus Track ],Sugarland,"Country , Music , Rock , Contemporary Country , Southern Rock , Contemporary Bluegrass",$ 1.29
6233,Doin ' My Thing,2:56,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Rain Is a Good Thing,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6234,Doin ' My Thing,3:09,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Doin ' My Thing,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6235,Doin ' My Thing,3:59,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Do I,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6236,Doin ' My Thing,3:14,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",What Country Is,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6237,Doin ' My Thing,3:49,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Someone Else Calling You Baby,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6238,Doin ' My Thing,4:27,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Welcome to the Farm,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6239,Doin ' My Thing,2:52,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Apologize,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6240,Doin ' My Thing,4:05,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Every Time I See You,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6241,Doin ' My Thing,2:59,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Chuggin ' Along,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6242,Doin ' My Thing,4:49,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",I Did It Again,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6243,Doin ' My Thing,4:19,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Drinkin ' Beer and Wastin ' Bullets,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6244,Doin ' My Thing,3:31,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Ya 'll Can Have This Town,Luke Bryan,"Country , Music , Contemporary Country",Album Only
6245,Doin ' My Thing,4:40,2-Oct-09,"‰ ãÑ 2009 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Favorite Flowers,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6246,Tailgates & Tanlines,3:45,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Country Girl ( Shake It for Me ),Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6247,Tailgates & Tanlines,3:23,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Kiss Tomorrow Goodbye,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6248,Tailgates & Tanlines,3:33,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Drunk On You,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6249,Tailgates & Tanlines,3:36,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Too Damn Young,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6250,Tailgates & Tanlines,3:39,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",I Do n't Want This Night to End,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6251,Tailgates & Tanlines,3:16,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",You Do n't Know Jack,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6252,Tailgates & Tanlines,3:27,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Harvest Time,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6253,Tailgates & Tanlines,3:36,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",I Know You 're Gon na Be There,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6254,Tailgates & Tanlines,3:56,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Muckalee Creek Water,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6255,Tailgates & Tanlines,3:43,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Tailgate Blues,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6256,Tailgates & Tanlines,4:29,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203","Been There , Done That",Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6257,Tailgates & Tanlines,3:48,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",Faded Away,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6258,Tailgates & Tanlines,3:32,5-Aug-11,"‰ ãÑ 2011 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203",I Knew You That Way,Luke Bryan,"Country , Music , Contemporary Country",$ 1.29
6259,Working Man 's Poet - A Tribute To Merle Haggard,3:02,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Misery and Gin,Randy Houser,"Country , Music",$ 1.29
6260,Working Man 's Poet - A Tribute To Merle Haggard,4:13,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Footlights,Joe Nichols,"Country , Music",$ 1.29
6261,Working Man 's Poet - A Tribute To Merle Haggard,4:56,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Going Where the Lonely Go,Jason Aldean,"Country , Music",$ 1.29
6262,Working Man 's Poet - A Tribute To Merle Haggard,2:53,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Today I Started Loving You Again,Kristy Lee Cook,"Country , Music",$ 1.29
6263,Working Man 's Poet - A Tribute To Merle Haggard,2:35,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Carolyn,Toby Keith,"Country , Music",$ 1.29
6264,Working Man 's Poet - A Tribute To Merle Haggard,4:57,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Pancho and Lefty,Luke Bryan & Dierks Bentley,"Country , Music",$ 1.29
6265,Working Man 's Poet - A Tribute To Merle Haggard,3:35,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,You Take Me For Granted,Thompson Square,"Country , Music",$ 1.29
6266,Working Man 's Poet - A Tribute To Merle Haggard,2:16,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Mama Tried,Ben Haggard,"Country , Music",$ 1.29
6267,Working Man 's Poet - A Tribute To Merle Haggard,3:09,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,That 's the Way Love Goes,Dustin Lynch,"Country , Music",$ 1.29
6268,Working Man 's Poet - A Tribute To Merle Haggard,4:17,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Make Up and Faded Blue Jeans,Jake Owen,"Country , Music",$ 1.29
6269,Working Man 's Poet - A Tribute To Merle Haggard,3:10,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,I 'm a Lonesome Fugitive,James Wesley,"Country , Music",$ 1.29
6270,Working Man 's Poet - A Tribute To Merle Haggard,2:42,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Workin ' Man Blues,Parmalee,"Country , Music",$ 1.29
6271,Working Man 's Poet - A Tribute To Merle Haggard,4:33,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Are the Good Times Really Over,Jason Aldean,"Country , Music",$ 1.29
6272,Working Man 's Poet - A Tribute To Merle Haggard,3:10,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Let 's Chase Each Other Around the Room,Thompson Square,"Country , Music",$ 1.29
6273,Working Man 's Poet - A Tribute To Merle Haggard,3:37,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,I Think I 'll Just Stay Here and Drink,Dustin Lynch,"Country , Music",$ 1.29
6274,Working Man 's Poet - A Tribute To Merle Haggard,3:01,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,The Fightin ' Side of Me,James Wesley,"Country , Music",$ 1.29
6275,Working Man 's Poet - A Tribute To Merle Haggard,3:13,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,My Favorite Memory,Joe Nichols,"Country , Music",$ 1.29
6276,Working Man 's Poet - A Tribute To Merle Haggard,4:40,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Ramblin ' Fever,Randy Houser,"Country , Music",$ 1.29
6277,Working Man 's Poet - A Tribute To Merle Haggard,2:55,1-Apr-14,‰ ãÑ 2014 Broken Bow Records,Sing Me Back Home,Ben Haggard,"Country , Music",$ 1.29
6278,The Heist ( Deluxe Edition ),4:09,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Ten Thousand Hours,Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6279,The Heist ( Deluxe Edition ),4:18,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Ca n't Hold Us ( feat . Ray Dalton ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6280,The Heist ( Deluxe Edition ),3:55,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Thrift Shop ( feat . Wanz ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6281,The Heist ( Deluxe Edition ),4:16,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Thin Line ( feat . Buffalo Madonna ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6282,The Heist ( Deluxe Edition ),5:20,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Same Love ( feat . Mary Lambert ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6283,The Heist ( Deluxe Edition ),3:44,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Make the Money,Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6284,The Heist ( Deluxe Edition ),4:34,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Neon Cathedral ( feat . Allen Stone ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6285,The Heist ( Deluxe Edition ),4:55,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",BomBom ( feat . The Teaching ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6286,The Heist ( Deluxe Edition ),3:40,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",White Walls ( feat . ScHoolboy Q & Hollis ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6287,The Heist ( Deluxe Edition ),3:53,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Jimmy Iovine ( feat . Ab-Soul ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6288,The Heist ( Deluxe Edition ),4:59,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Wing $,Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6289,The Heist ( Deluxe Edition ),3:46,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",A Wake ( feat . Evan Roman ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6290,The Heist ( Deluxe Edition ),4:11,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Gold ( feat . Eighty4 Fly ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6291,The Heist ( Deluxe Edition ),4:11,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Starting Over ( feat . Ben Bridwell ),Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6292,The Heist ( Deluxe Edition ),4:17,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Cowboy Boots,Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6293,The Heist ( Deluxe Edition ),4:17,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Castle,Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6294,The Heist ( Deluxe Edition ),4:17,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",My Oh My,Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6295,The Heist ( Deluxe Edition ),3:33,1-Aug-12,"‰ ãÑ 2012 Macklemore , LLC .",Victory Lap,Macklemore & Ryan Lewis,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29
6296,Start Here,3:25,28-Aug-15,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",Waitin ‰ Ûª on a Plane,Maddie & Tae,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29
6297,Start Here,3:38,28-Aug-15,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",Girl in a Country Song,Maddie & Tae,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29
6298,Start Here,3:03,28-Aug-15,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",Smoke,Maddie & Tae,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29
6299,Start Here,3:19,28-Aug-15,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",Shut Up and Fish,Maddie & Tae,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29
6300,Start Here,3:38,28-Aug-15,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",Fly,Maddie & Tae,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29
6301,Start Here,2:46,28-Aug-15,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",Sierra,Maddie & Tae,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29
6302,Start Here,3:03,28-Aug-15,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",Your Side of Town,Maddie & Tae,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29
6303,Start Here,3:39,28-Aug-15,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )","Right Here , Right Now",Maddie & Tae,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29
6304,Start Here,3:20,28-Aug-15,"‰ ãÑ 2015 Republic Records , a Division of UMG Recordings , Inc. ( Dot Records )",No Place Like You,Maddie & Tae,"Country , Music , Rock , Contemporary Country , Pop , Pop/Rock , Honky Tonk",$ 1.29
