amazon_id,legal_info,alb_name,dollar_price,song_label,publication_date,genre_classification,musician
39609,( c ) 2013 Hybris,Run with Calvin Harris,$ 1.29,I 'm Not Alone ( Radio Edit ),,"Dance & Electronic , Pop , Dance Pop",Lucas Nord
39610,( c ) 2013 Hybris,Run with Calvin Harris,$ 1.29,Bounce ( Radio Edit ),,"Dance & Electronic , Pop , Dance Pop",Lucas Nord
39611,( c ) 2013 Hybris,Run with Calvin Harris,$ 1.29,Let 's Go ( Radio Edit ),,"Dance & Electronic , Pop , Dance Pop",Lucas Nord
39612,( c ) 2013 Hybris,Run with Calvin Harris,$ 1.29,Awooga,,"Dance & Electronic , Pop , Dance Pop",Lucas Nord
39613,( c ) 2013 Hybris,Run with Calvin Harris,$ 0.99,Acceptable in the 80 's,,"Dance & Electronic , Pop , Dance Pop",Lucas Nord
39614,( c ) 2013 Hybris,Run with Calvin Harris,$ 1.29,Here 2 China [ Explicit ],,"Dance & Electronic , Pop , Dance Pop",Lucas Nord
39615,( c ) 2013 Hybris,Run with Calvin Harris,$ 0.99,Electro Man,,"Dance & Electronic , Pop , Dance Pop",Lucas Nord
39616,( c ) 2013 Hybris,Run with Calvin Harris,$ 1.29,School,,"Dance & Electronic , Pop , Dance Pop",Lucas Nord
39617,( c ) 2013 Hybris,Run with Calvin Harris,$ 1.29,Green Valley,,"Dance & Electronic , Pop , Dance Pop",Lucas Nord
39618,( c ) 2013 Hybris,Run with Calvin Harris,$ 1.29,Sweet Nothing ( TiÌÇsto Remix ),,"Dance & Electronic , Pop , Dance Pop",Lucas Nord
39619,( c ) 2013 Hybris,Run,$ 1.29,Run,"September 30 , 2014",Pop,Nicole Scherzinger
39620,Arkade,Runaway Remixes,$ 0.89,Runaway ( JayKode Remix ),"May 19 , 2015",Dance & Electronic,Late Night Alumni
39621,Arkade,Runaway Remixes,$ 0.89,Runaway ( Vena Cava Remix ),"May 19 , 2015",Dance & Electronic,Late Night Alumni
39622,Arkade,Runaway,$ 0.89,Runaway,"April 7 , 2015","Electronica , Dance & Electronic , House",Late Night Alumni
39623,2015 Karaoke Pro,Runnin ' ( Lose It All ) [ Originally Performed by Naughty Boy feat . Beyonce ] [ Instrumental Version ],$ 1.29,Runnin ' ( Lose It All ) [ Originally Performed by Naughty Boy feat . Beyonce ] ( Instrumental Version ),"October 2 , 2015",Miscellaneous,Karaoke Pro
39624,( C ) 2015 Naughty Boy under exclusive license to Virgin Records Ltd,Runnin ' ( Lose It All ),$ 1.29,Runnin ' ( Lose It All ) [ feat . BeyoncÌ © & Arrow Benjamin ],"September 17 , 2015",Pop,Naughty Boy
39625,( C ) 2015 Naughty Boy under exclusive license to Virgin Records Ltd,Running ( Disclosure Remix ),$ 1.29,Running ( Disclosure Remix ),"September 17 , 2013",Pop,Jessie Ware
39626,2015 Ok ! Good Records,Running With Scissors,$ 0.99,Creatures of the Night,"February 10 , 2015","Pop , Miscellaneous , Folk",Janet Devlin
39627,2015 Ok ! Good Records,Running With Scissors,$ 0.99,House of Cards,"February 10 , 2015","Pop , Miscellaneous , Folk",Janet Devlin
39628,2015 Ok ! Good Records,Running With Scissors,$ 0.99,Hide and Seek,"February 10 , 2015","Pop , Miscellaneous , Folk",Janet Devlin
39629,2015 Ok ! Good Records,Running With Scissors,$ 0.99,Lifeboat,"February 10 , 2015","Pop , Miscellaneous , Folk",Janet Devlin
39630,2015 Ok ! Good Records,Running With Scissors,$ 0.99,Things We Lost in the Fire,"February 10 , 2015","Pop , Miscellaneous , Folk",Janet Devlin
39631,2015 Ok ! Good Records,Running With Scissors,$ 0.99,Wonderful,"February 10 , 2015","Pop , Miscellaneous , Folk",Janet Devlin
39632,2015 Ok ! Good Records,Running With Scissors,$ 0.99,Delicate,"February 10 , 2015","Pop , Miscellaneous , Folk",Janet Devlin
39633,2015 Ok ! Good Records,Running With Scissors,$ 0.99,Friday I 'm in Love,"February 10 , 2015","Pop , Miscellaneous , Folk",Janet Devlin
39634,2015 Ok ! Good Records,Running With Scissors,$ 0.99,When You Were Mine,"February 10 , 2015","Pop , Miscellaneous , Folk",Janet Devlin
39635,2015 Ok ! Good Records,Running With Scissors,$ 0.99,Whisky Lullabies,"February 10 , 2015","Pop , Miscellaneous , Folk",Janet Devlin
39636,Dallas Records Slovenia,Rusko,$ 0.99,Prva Ljubav,"April 30 , 2015",Pop,Rusko Richie
39637,Dallas Records Slovenia,Rusko,$ 0.99,Ti Si Meni Sve,"April 30 , 2015",Pop,Rusko Richie
39638,Dallas Records Slovenia,Rusko,$ 0.99,Kako Je Bez Nje,"April 30 , 2015",Pop,Rusko Richie
39639,Dallas Records Slovenia,Rusko,$ 0.99,Kad Te Nema,"April 30 , 2015",Pop,Rusko Richie
39640,Dallas Records Slovenia,Rusko,$ 0.99,Sretan Ili Nesretan,"April 30 , 2015",Pop,Rusko Richie
39641,Dallas Records Slovenia,Rusko,$ 0.99,Nebo,"April 30 , 2015",Pop,Rusko Richie
39642,Dallas Records Slovenia,Rusko,$ 0.99,Istanbul,"April 30 , 2015",Pop,Rusko Richie
39643,Dallas Records Slovenia,Rusko,$ 0.99,Godine,"April 30 , 2015",Pop,Rusko Richie
39644,Dallas Records Slovenia,Rusko,$ 0.99,Sanjaj Me,"April 30 , 2015",Pop,Rusko Richie
39645,Dallas Records Slovenia,Rusko,$ 0.99,Nina,"April 30 , 2015",Pop,Rusko Richie
39646,Dallas Records Slovenia,Rusko,$ 0.99,Ti Si Meni Sve ( Remix ),"April 30 , 2015",Pop,Rusko Richie
39647,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Mass of the Children : Kyrie,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39648,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Mass of the Children : Gloria,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39649,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Mass of the Children : Sanctus and Benedictus,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39650,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Mass of the Children : Agnus Dei,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39651,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Mass of the Children : Finale : Dona nobis pacem,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39652,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Shadows : I. Shadows,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39653,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Shadows : II . Gather ye rosebuds,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39654,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Shadows : III . Sonnet,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39655,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Shadows : IV . The Epicure,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39656,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Shadows : V. Sic vita,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39657,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,"Shadows : VI . O Death , rock me asleep","April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39658,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Shadows : VII . In a goodly night,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39659,( C ) 2006 Naxos,Rutter : Mass of the Children / Shadows / Wedding Canticle,$ 0.89,Shadows : VIII . Close Thine Eyes,"April 18 , 2006","Opera & Vocal , Classical",Angharad Gruffydd Jones
39660,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,Gim me Something Good,"September 9 , 2014",Rock,Ryan Adams
39661,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,Kim [ Explicit ],"September 9 , 2014",Rock,Ryan Adams
39662,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,Trouble,"September 9 , 2014",Rock,Ryan Adams
39663,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,Am I Safe,"September 9 , 2014",Rock,Ryan Adams
39664,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,My Wrecking Ball,"September 9 , 2014",Rock,Ryan Adams
39665,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,Stay With Me,"September 9 , 2014",Rock,Ryan Adams
39666,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,Shadows,"September 9 , 2014",Rock,Ryan Adams
39667,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,Feels Like Fire [ Explicit ],"September 9 , 2014",Rock,Ryan Adams
39668,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,I Just Might,"September 9 , 2014",Rock,Ryan Adams
39669,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,Tired Of Giving Up,"September 9 , 2014",Rock,Ryan Adams
39670,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,Ryan Adams [ Explicit ],$ 1.29,Let Go,"September 9 , 2014",Rock,Ryan Adams
39671,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Fuck You ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39672,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,That 's Me ( Album Version ) [ Explicit ],"September 19 , 2000",R&B,Cam ` Ron
39673,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Whatever ( Album Version ) [ Explicit ],"September 19 , 2000",R&B,Cam ` Ron
39674,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Do It Again ( featuring Destiny 's Child & Jimmy Jones ) ( Album Version ) [ Explicit ],"September 19 , 2000",R&B,Cam ` Ron
39675,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Come Kill Me ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39676,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,What I Got ta Live For ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39677,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Violence ( featuring Ol' Dirty Bastard ) ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39678,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Skit ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39679,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Freak ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39680,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Double Up ( Featuring Juelz ) ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39681,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Losin ' Weight ( featuring Prodigy ) ( Album Version ) [ Explicit ],"September 19 , 2000",R&B,Cam ` Ron
39682,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 1.29,"Sports , Drugs & Entertainment ( Album Version )","September 19 , 2000",R&B,Cam ` Ron
39683,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,What Means The World To You ( Album Version ) [ Explicit ],"September 19 , 2000",R&B,Cam ` Ron
39684,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,All The Chickens ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39685,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,F**k You At ( Featuring Noreaga ) ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39686,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Why No ( featuring Jimmy Jones & Freaky Zeeky ) ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39687,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Where I 'm From ( featuring Dutch & Spade ) ( Album Version ),"September 19 , 2000",R&B,Cam ` Ron
39688,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,Let Me Know ( Album Version ) [ Explicit ],"September 19 , 2000",R&B,Cam ` Ron
39689,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E. [ Explicit ],$ 0.99,My Hood ( Album Version ) [ Explicit ],"September 19 , 2000",R&B,Cam ` Ron
39690,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,That 's Me ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39691,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Whatever ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39692,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Do It Again ( featuring Destiny 's Child & Jimmy Jones ) ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39693,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Come Kill Me ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39694,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,What I Got ta Live For ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39695,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Violence ( featuring Ol' Dirty Bastard ) ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39696,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Freak ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39697,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Double Up ( Featuring Juelz ) ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39698,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Losin ' Weight ( featuring Prodigy ) ( Clean ),"September 19 , 2000",R&B,Cam ` ron
39699,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 1.29,"Sports , Drugs & Entertainment ( Clean Version )","September 19 , 2000",R&B,Cam ` ron
39700,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,What Means The World To You ( Clean ),"September 19 , 2000",R&B,Cam ` ron
39701,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,All The Chickens ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39702,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Fuck You At ( featuring Noreaga ) ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39703,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Why No ( featuring Jimmy Jones & Freaky Zeeky ) ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39704,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Where I 'm From ( featuring Dutch & Spade ) ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39705,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,Let Me Know ( Radio Edit ),"September 19 , 2000",R&B,Cam ` ron
39706,( C ) 2014 PaxAmericana Recording Company Under Exclusive License To Blue Note Records .,S.D.E.,$ 0.99,My Hood ( Clean Version ),"September 19 , 2000",R&B,Cam ` ron
39707,2009 Pacificcoastmusic.com,S.O.S. - Unplugged,$ 0.99,S.O.S. - Unplugged,"August 30 , 2009",Pop,The Jonas Brothers Tribute Band
39708,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Stunner,"June 20 , 2014",Alternative Rock,Milky Chance
39709,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Flashed Junk Mind,"June 20 , 2014",Alternative Rock,Milky Chance
39710,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Becoming,"June 20 , 2014",Alternative Rock,Milky Chance
39711,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Running,"June 20 , 2014",Alternative Rock,Milky Chance
39712,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Feathery ( Slow Version ),"June 20 , 2014",Alternative Rock,Milky Chance
39713,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Indigo,"June 20 , 2014",Alternative Rock,Milky Chance
39714,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Sadnecessary,"June 20 , 2014",Alternative Rock,Milky Chance
39715,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 0.99,Down By The River,"June 20 , 2014",Alternative Rock,Milky Chance
39716,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Sweet Sun,"June 20 , 2014",Alternative Rock,Milky Chance
39717,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 0.99,Fairytale,"June 20 , 2014",Alternative Rock,Milky Chance
39718,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Stolen Dance,"June 20 , 2014",Alternative Rock,Milky Chance
39719,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Loveland ( Studio Version ),"June 20 , 2014",Alternative Rock,Milky Chance
39720,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 0.99,Feathery ( Bonus Track ),"June 20 , 2014",Alternative Rock,Milky Chance
39721,( C ) 2014 Lichtdicht Records GmbH,Sadnecessary,$ 1.29,Loveland ( Bonus Track ),"June 20 , 2014",Alternative Rock,Milky Chance
39722,2012 Fire Storm Ent .,Safe & Sound ( Safe and Sound ) - Single ( Taylor Swift & The Civil Wars Tribute ) [ Explicit ],$ 0.99,Safe & Sound [ Explicit ],"June 27 , 2012",Pop,Just Close Your Eyes
39723,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe And Sound Remix EP,$ 1.29,Safe And Sound ( RAC Mix ),"April 16 , 2013",Alternative Rock,Capital Cities
39724,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe And Sound Remix EP,$ 1.29,Safe And Sound ( Cash Cash Remix ),"April 16 , 2013",Alternative Rock,Capital Cities
39725,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe And Sound Remix EP,$ 1.29,Safe And Sound ( Alexis Troy Remix ),"April 16 , 2013",Alternative Rock,Capital Cities
39726,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe And Sound Remix EP,$ 1.29,Safe And Sound ( Gainsford Remix ),"April 16 , 2013",Alternative Rock,Capital Cities
39727,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe And Sound Remix EP,$ 1.29,Safe And Sound ( DJ Politik Remix ),"April 16 , 2013",Alternative Rock,Capital Cities
39728,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe And Sound Remix EP,$ 1.29,Safe And Sound ( Tommie Sunshine & Live City Remix ),"April 16 , 2013",Alternative Rock,Capital Cities
39729,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe At Home,$ 0.99,Blue Eyes,"December 7 , 2004","Folk Rock , Country Rock , Pop Rock , Country , Pop , Rock , Folk",International Submarine Band
39730,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe At Home,$ 0.99,I Must Be Somebody Else You 've Known,"December 7 , 2004","Folk Rock , Country Rock , Pop Rock , Country , Pop , Rock , Folk",International Submarine Band
39731,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe At Home,$ 0.99,A Satisfied Mind,"December 7 , 2004","Folk Rock , Country Rock , Pop Rock , Country , Pop , Rock , Folk",International Submarine Band
39732,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe At Home,$ 0.99,Folsom Prison Blues / That 's All Right,"December 7 , 2004","Folk Rock , Country Rock , Pop Rock , Country , Pop , Rock , Folk",International Submarine Band
39733,"( C ) 2013 Lazy Hooks , LLC under exclusive license to Capitol Records",Safe At Home,$ 0.99,Miller 's Cave,"December 7 , 2004","Folk Rock , Country Rock , Pop Rock , Country , Pop , Rock , Folk",International Submarine Band
