amazon_id,music_album,song_duration,rights_info,available_date,creator,genre_classification,song_title,tune_price
6383,Beethoven 's Last Night ( Deluxe ),4:33,2011 N-House Music Group,"March 13 , 2012",Trans-Siberian Orchestra,Rock,Who Is This Child,$ 1.29
6384,Beethoven 's Last Night ( Deluxe ),9:17,2011 N-House Music Group,"March 13 , 2012",Trans-Siberian Orchestra,Rock,A Final Dream Narration,$ 1.29
6385,Beethoven 's Last Night ( Deluxe ),1:56,2011 N-House Music Group,"March 13 , 2012",Trans-Siberian Orchestra,Rock,A Final Dream,$ 1.29
6386,Beethoven 's Last Night ( Deluxe ),1:01,2011 N-House Music Group,"March 13 , 2012",Trans-Siberian Orchestra,Rock,Ending Narration,$ 1.29
6387,Beethoven 's Last Night,2:57,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Overture,$ 1.29
6388,Beethoven 's Last Night,2:10,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Midnight,$ 1.29
6389,Beethoven 's Last Night,1:14,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Fate,$ 1.29
6390,Beethoven 's Last Night,1:46,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",What Good This Deafness,$ 1.29
6391,Beethoven 's Last Night,3:43,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Mephistopheles,$ 1.29
6392,Beethoven 's Last Night,4:39,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",What Is Eternal,$ 1.29
6393,Beethoven 's Last Night,2:47,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",The Moment,$ 1.29
6394,Beethoven 's Last Night,3:32,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Vienna,$ 1.29
6395,Beethoven 's Last Night,3:18,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Mozart,$ 1.29
6396,Beethoven 's Last Night,4:05,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",The Dreams Of Candlelight,$ 1.29
6397,Beethoven 's Last Night,2:58,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Requiem ( The Fifth ),$ 1.29
6398,Beethoven 's Last Night,4:15,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",I 'll Keep Your Secrets,$ 1.29
6399,Beethoven 's Last Night,4:23,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",The Dark,$ 1.29
6400,Beethoven 's Last Night,0:41,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Fur Elise,$ 1.29
6401,Beethoven 's Last Night,4:34,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",After The Fall,$ 1.29
6402,Beethoven 's Last Night,5:26,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",A Last Illusion,$ 1.29
6403,Beethoven 's Last Night,3:58,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",This Is Who You Are,$ 1.29
6404,Beethoven 's Last Night,2:56,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Beethoven,$ 1.29
6405,Beethoven 's Last Night,4:25,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Mephistopheles ' Return,$ 1.29
6406,Beethoven 's Last Night,2:44,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Misery,$ 1.29
6407,Beethoven 's Last Night,4:33,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",Who Is This Child,$ 1.29
6408,Beethoven 's Last Night,1:56,2011 N-House Music Group,"April 11 , 2000",Trans-Siberian Orchestra,"Progressive , Pop , Rock",A Final Dream,$ 1.29
6409,Beethoven : Piano Sonata No. 32 ; Eroica Variations ; Polonaise ; Fantasia,5:48,( c ) 2013 Inna Faliks,"October 1 , 2013",Inna Faliks,Classical,"Polonaise in C major , Op. 89",$ 0.99
6410,Beethoven : Piano Sonata No. 32 ; Eroica Variations ; Polonaise ; Fantasia,3:32,( c ) 2013 Inna Faliks,"October 1 , 2013",Inna Faliks,Classical,"Eroica Variations and Fugue in E-flat , Op. 35 : I. Opening and Theme",$ 0.99
6411,Beethoven : Piano Sonata No. 32 ; Eroica Variations ; Polonaise ; Fantasia,15:48,( c ) 2013 Inna Faliks,"October 1 , 2013",Inna Faliks,Classical,"Eroica Variations and Fugue in E-flat , Op. 35 : II . Variations Nos. 1-15",$ 0.99
6412,Beethoven : Piano Sonata No. 32 ; Eroica Variations ; Polonaise ; Fantasia,5:05,( c ) 2013 Inna Faliks,"October 1 , 2013",Inna Faliks,Classical,"Eroica Variations and Fugue in E-flat , Op. 35 : III . Fugue and Finale",$ 0.99
6413,Beethoven : Piano Sonata No. 32 ; Eroica Variations ; Polonaise ; Fantasia,8:56,( c ) 2013 Inna Faliks,"October 1 , 2013",Inna Faliks,Classical,"Fantasia in G minor , Op. 77",$ 0.99
6414,Beethoven,7:46,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Moonlight Sonata,$ 0.99
6415,Beethoven,4:36,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Joy,$ 0.99
6416,Beethoven,3:30,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Tchaikovsky,$ 0.99
6417,Beethoven,2:40,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Beethoven Elevation ( Acoustic Lite Mix ) [ feat . Tawher ],$ 0.99
6418,Beethoven,3:25,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Abba Bliss,$ 0.99
6419,Beethoven,3:32,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Tainted Love ( Mix DJ De John Lou Doillon ),$ 0.99
6420,Beethoven,3:41,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Took My Breath Away,$ 0.99
6421,Beethoven,3:29,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Come Together ( B Bar the Strumbellas Denas Mix ),$ 0.99
6422,Beethoven,2:54,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Lady in Red Extaveganza ( Beethoven Romance Mix ) [ feat . Tawher ],$ 0.99
6423,Beethoven,1:56,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Sign Your Name Across My Heart,$ 0.99
6424,Beethoven,2:48,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",When You Believe,$ 0.99
6425,Beethoven,1:39,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",5 Seconds of Summer,$ 0.99
6426,Beethoven,4:30,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Capital Cities Orgy Call,$ 0.99
6427,Beethoven,6:35,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Nirvana,$ 0.99
6428,Beethoven,2:41,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Beethoven,$ 0.99
6429,Beethoven,3:47,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Club 60 's ( Classic Mix of DJ Buster Dustin Tebbutt ),$ 0.99
6430,Beethoven,4:23,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Fifth Harmony,$ 0.99
6431,Beethoven,3:10,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Empire of Vertical Church Band,$ 0.99
6432,Beethoven,3:12,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Repeating Joy ( Beethoven Romance Mix ),$ 0.99
6433,Beethoven,4:16,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Nirvana Time,$ 0.99
6434,Beethoven,3:55,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Capital Cities Nirvana ( Z DJ Don Skeletonwitch Mix ),$ 0.99
6435,Beethoven,3:15,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",America ( Beethoven Edit ),$ 0.99
6436,Beethoven,3:12,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Abba,$ 0.99
6437,Beethoven,2:17,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Forever My Way ( The Dirty Heads of Beethoven Audio Mix ) [ feat . Tawher ],$ 0.99
6438,Beethoven,0:30,2014 Capital Cities Nirvana,"November 2 , 2013",Capital Cities Nirvana,"International , Latin Music , Miscellaneous",Boy & Bear,$ 0.99
6439,Before The Sun,3:53,2011 ( C ) 2011 Rottun Recordings,"December 19 , 2011",Excision and Downlink and Ajapai,Dance & Electronic,Before The Sun,$ 0.89
6440,Beginnings,2:29,2010 Antfood,"October 18 , 2010",Capital Cities,"Pop , Rock",Beginnings,$ 0.99
6441,Behave Yourself EP,3:02,"( C ) 2009 Downtown Music , LLC . Downtown Records is a trademark of Downtown Music , LLC .","February 2 , 2010",Cold War Kids,"Alternative Rock , Indie & Lo-Fi",Audience,$ 0.99
6442,Behave Yourself EP,3:54,"( C ) 2009 Downtown Music , LLC . Downtown Records is a trademark of Downtown Music , LLC .","February 2 , 2010",Cold War Kids,"Alternative Rock , Indie & Lo-Fi",Coffee Spoon,$ 0.99
6443,Behave Yourself EP,2:31,"( C ) 2009 Downtown Music , LLC . Downtown Records is a trademark of Downtown Music , LLC .","February 2 , 2010",Cold War Kids,"Alternative Rock , Indie & Lo-Fi",Santa Ana Winds,$ 0.99
6444,Behave Yourself EP,4:33,"( C ) 2009 Downtown Music , LLC . Downtown Records is a trademark of Downtown Music , LLC .","February 2 , 2010",Cold War Kids,"Alternative Rock , Indie & Lo-Fi",Sermons,$ 0.99
6445,Behave Yourself,3:02,"( C ) 2009 Downtown Music , LLC .","December 21 , 2009",Cold War Kids,Alternative Rock,Audience,$ 0.89
6446,Behave Yourself,3:54,"( C ) 2009 Downtown Music , LLC .","December 21 , 2009",Cold War Kids,Alternative Rock,Coffee Spoon,$ 0.89
6447,Behave Yourself,2:31,"( C ) 2009 Downtown Music , LLC .","December 21 , 2009",Cold War Kids,Alternative Rock,Santa Ana Winds,$ 0.89
6448,Behave Yourself,4:33,"( C ) 2009 Downtown Music , LLC .","December 21 , 2009",Cold War Kids,Alternative Rock,Sermons,$ 0.89
6449,Behave Yourself,0:37,"( C ) 2009 Downtown Music , LLC .","December 21 , 2009",Cold War Kids,Alternative Rock,Baby Boy,$ 0.89
6450,Behind The Front ( Clean ),5:09,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Fallin ' Up ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6451,Behind The Front ( Clean ),4:57,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Clap Your Hands ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6452,Behind The Front ( Clean ),3:35,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Joints & Jam ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6453,Behind The Front ( Clean ),4:18,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,The Way U Make Me Feel ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6454,Behind The Front ( Clean ),4:43,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Movement ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6455,Behind The Front ( Clean ),4:28,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Karma ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6456,Behind The Front ( Clean ),4:08,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Be Free ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6457,Behind The Front ( Clean ),4:01,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Say Goodbye ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6458,Behind The Front ( Clean ),4:21,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Duet ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6459,Behind The Front ( Clean ),5:41,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Communication ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6460,Behind The Front ( Clean ),4:45,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,What It Is ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6461,Behind The Front ( Clean ),4:00,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,? Que Dices ? ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6462,Behind The Front ( Clean ),3:52,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,A8 ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6463,Behind The Front ( Clean ),3:35,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Love Wo n't Wait ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6464,Behind The Front ( Clean ),4:14,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Head Bobs ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6465,Behind The Front ( Clean ),8:06,( C ) 1998 Interscope Records,"August 25 , 1998",The Black Eyed Peas,R&B,Positivity ( Album Version ( Edited ) ) [ Clean ],$ 0.99
6466,Behind The Front ( Explicit ) [ Explicit ],5:08,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Fallin ' Up ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6467,Behind The Front ( Explicit ) [ Explicit ],4:57,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Clap Your Hands ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6468,Behind The Front ( Explicit ) [ Explicit ],3:35,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Joints & Jam ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6469,Behind The Front ( Explicit ) [ Explicit ],4:19,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,The Way U Make Me Feel ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6470,Behind The Front ( Explicit ) [ Explicit ],4:42,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Movement ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6471,Behind The Front ( Explicit ) [ Explicit ],4:28,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Karma ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6472,Behind The Front ( Explicit ) [ Explicit ],4:06,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Be Free ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6473,Behind The Front ( Explicit ) [ Explicit ],4:01,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Say Goodbye ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6474,Behind The Front ( Explicit ) [ Explicit ],4:21,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Duet ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6475,Behind The Front ( Explicit ) [ Explicit ],5:41,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Communication ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6476,Behind The Front ( Explicit ) [ Explicit ],4:45,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,What It Is ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6477,Behind The Front ( Explicit ) [ Explicit ],4:01,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,? Que Dices ? ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6478,Behind The Front ( Explicit ) [ Explicit ],3:52,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,A8 ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6479,Behind The Front ( Explicit ) [ Explicit ],3:35,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Love Wo n't Wait ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6480,Behind The Front ( Explicit ) [ Explicit ],4:14,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Head Bobs ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6481,Behind The Front ( Explicit ) [ Explicit ],8:06,( C ) 1998 Interscope Records,"June 30 , 1998",The Black Eyed Peas,Rap & Hip-Hop,Positivity ( Album Version ( Explicit ) ) [ Explicit ],$ 0.99
6482,Believe Acoustic [ + digital booklet ],3:07,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,Boyfriend ( Acoustic Version ),$ 1.29
6483,Believe Acoustic [ + digital booklet ],3:41,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,As Long As You Love Me ( Acoustic Version ),$ 1.29
6484,Believe Acoustic [ + digital booklet ],2:24,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,Beauty And A Beat ( Acoustic Version ),$ 1.29
6485,Believe Acoustic [ + digital booklet ],3:35,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,She Do n't Like The Lights ( Acoustic Version ),$ 1.29
6486,Believe Acoustic [ + digital booklet ],2:59,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,Take You ( Acoustic Version ),$ 1.29
6487,Believe Acoustic [ + digital booklet ],3:30,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,Be Alright ( Acoustic Version ),$ 1.29
6488,Believe Acoustic [ + digital booklet ],2:36,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,All Around The World ( Acoustic Version ),$ 1.29
6489,Believe Acoustic [ + digital booklet ],3:41,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,Fall ( Live ),$ 1.29
6490,Believe Acoustic [ + digital booklet ],3:44,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,Yellow Raincoat,$ 1.29
6491,Believe Acoustic [ + digital booklet ],3:47,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,I Would,$ 1.29
6492,Believe Acoustic [ + digital booklet ],3:19,( C ) 2013 The Island Def Jam Music Group,"January 29 , 2013",Justin Bieber,Pop,Nothing Like Us ( Bonus Track ),$ 1.29
6493,Believe Me,4:39,2011 Party Like Us Records,"August 2 , 2011",AC Slater & Xaphoon Jones,Dance & Electronic,Believe Me,$ 0.99
6494,Believe Me,5:50,2011 Party Like Us Records,"August 2 , 2011",AC Slater & Xaphoon Jones,Dance & Electronic,Believe Me ( Botnek Remix ),$ 0.99
6495,Believe,4:04,( C ) 2012 The Island Def Jam Music Group,"June 19 , 2012",Justin Bieber,Pop,All Around The World ( Album Version ) [ feat . Ludacris ],$ 1.29
6496,Believe,2:51,( C ) 2012 The Island Def Jam Music Group,"June 19 , 2012",Justin Bieber,Pop,Boyfriend,$ 1.29
6497,Believe,3:49,( C ) 2012 The Island Def Jam Music Group,"June 19 , 2012",Justin Bieber,Pop,As Long As You Love Me [ feat . Big Sean ],$ 1.29
